basin_id,kge,seed,nn_model,variant
6878000,0.5720215995074072,222,DeterministicParamModel,deterministic
6879650,-0.5082729899174516,222,DeterministicParamModel,deterministic
6885500,0.4678896229951865,222,DeterministicParamModel,deterministic
6888500,0.6111660543694655,222,DeterministicParamModel,deterministic
6889200,0.1585188838844029,222,DeterministicParamModel,deterministic
6889500,0.4674100522077566,222,DeterministicParamModel,deterministic
6892000,0.4558465984726952,222,DeterministicParamModel,deterministic
6903400,0.5962176483263035,222,DeterministicParamModel,deterministic
6906800,0.6658782325699546,222,DeterministicParamModel,deterministic
6910800,0.2050501424483889,222,DeterministicParamModel,deterministic
6911900,0.2178964707421978,222,DeterministicParamModel,deterministic
6917000,0.7488022218075527,222,DeterministicParamModel,deterministic
6918460,0.6897916756267131,222,DeterministicParamModel,deterministic
6919500,0.6506067137988358,222,DeterministicParamModel,deterministic
6921070,0.7527601568190637,222,DeterministicParamModel,deterministic
6921200,0.6774452776308748,222,DeterministicParamModel,deterministic
7057500,0.7700693694880067,222,DeterministicParamModel,deterministic
7060710,0.4769911534407679,222,DeterministicParamModel,deterministic
7066000,0.8199088392186703,222,DeterministicParamModel,deterministic
7083000,0.8051754729949812,222,DeterministicParamModel,deterministic
7142300,0.5693587313492978,222,DeterministicParamModel,deterministic
7145700,0.7837377017347334,222,DeterministicParamModel,deterministic
7167500,0.5294823551421575,222,DeterministicParamModel,deterministic
7180500,0.4986758348732499,222,DeterministicParamModel,deterministic
7184000,0.4956414448261106,222,DeterministicParamModel,deterministic
7195800,0.6599709243951231,222,DeterministicParamModel,deterministic
7196900,0.611808995605139,222,DeterministicParamModel,deterministic
7197000,0.7366956315298805,222,DeterministicParamModel,deterministic
7208500,0.5794891246007539,222,DeterministicParamModel,deterministic
7261000,0.610339426379443,222,DeterministicParamModel,deterministic
7263295,0.6332064072015047,222,DeterministicParamModel,deterministic
7299670,0.1653640658780953,222,DeterministicParamModel,deterministic
7301410,0.2473576100413859,222,DeterministicParamModel,deterministic
7315200,0.1092591614537351,222,DeterministicParamModel,deterministic
7315700,0.5948863882965285,222,DeterministicParamModel,deterministic
7335700,0.6172375534285814,222,DeterministicParamModel,deterministic
7340300,0.7667457345618673,222,DeterministicParamModel,deterministic
7346045,0.7623394272917559,222,DeterministicParamModel,deterministic
8023080,0.648516090670942,222,DeterministicParamModel,deterministic
8050800,0.1787836622226543,222,DeterministicParamModel,deterministic
8066200,0.3886854032140548,222,DeterministicParamModel,deterministic
8066300,0.3277112988343157,222,DeterministicParamModel,deterministic
8070000,0.4373314989197795,222,DeterministicParamModel,deterministic
8070200,0.6265334701720744,222,DeterministicParamModel,deterministic
8082700,-0.5207207030084435,222,DeterministicParamModel,deterministic
8086212,0.3011862380295372,222,DeterministicParamModel,deterministic
8086290,-0.0165854946061203,222,DeterministicParamModel,deterministic
8101000,0.6434793393803582,222,DeterministicParamModel,deterministic
8103900,0.1719153283246189,222,DeterministicParamModel,deterministic
8104900,0.2380495544192614,222,DeterministicParamModel,deterministic
8109700,0.3207148676031217,222,DeterministicParamModel,deterministic
8150800,0.0342152917517003,222,DeterministicParamModel,deterministic
8158700,0.5898742991817936,222,DeterministicParamModel,deterministic
8158810,0.1926458304494505,222,DeterministicParamModel,deterministic
8164300,0.71969165366265,222,DeterministicParamModel,deterministic
8164600,0.6532655070405898,222,DeterministicParamModel,deterministic
8165300,-0.1779941641060289,222,DeterministicParamModel,deterministic
8171300,0.5966399601420718,222,DeterministicParamModel,deterministic
8175000,0.2475773045795853,222,DeterministicParamModel,deterministic
8176900,0.3421227793422166,222,DeterministicParamModel,deterministic
8178880,0.4205347073523935,222,DeterministicParamModel,deterministic
8189500,0.2990546497147508,222,DeterministicParamModel,deterministic
8190000,0.5346759954208669,222,DeterministicParamModel,deterministic
8190500,-0.3199722015463035,222,DeterministicParamModel,deterministic
8194200,-0.5673443979287127,222,DeterministicParamModel,deterministic
8195000,0.4184729519353732,222,DeterministicParamModel,deterministic
8196000,0.1727074616904998,222,DeterministicParamModel,deterministic
8198500,-0.391214984914874,222,DeterministicParamModel,deterministic
8200000,0.4573358486694667,222,DeterministicParamModel,deterministic
8202700,-0.628897805626391,222,DeterministicParamModel,deterministic
8267500,0.2965075954482867,222,DeterministicParamModel,deterministic
8269000,0.2111392014651298,222,DeterministicParamModel,deterministic
8271000,0.2063807894949076,222,DeterministicParamModel,deterministic
8324000,0.393947660324019,222,DeterministicParamModel,deterministic
8377900,0.7338658128592475,222,DeterministicParamModel,deterministic
8378500,0.7608020182065716,222,DeterministicParamModel,deterministic
8380500,0.5511023718793485,222,DeterministicParamModel,deterministic
9035800,0.4076711144118243,222,DeterministicParamModel,deterministic
9035900,0.7113678803804664,222,DeterministicParamModel,deterministic
9047700,0.5451052849175986,222,DeterministicParamModel,deterministic
9065500,0.57961398101076,222,DeterministicParamModel,deterministic
9066000,0.83493401704463,222,DeterministicParamModel,deterministic
9066200,0.6836749065064607,222,DeterministicParamModel,deterministic
9066300,0.7633371879810308,222,DeterministicParamModel,deterministic
9081600,0.7455236333010243,222,DeterministicParamModel,deterministic
9107000,0.8626861333658609,222,DeterministicParamModel,deterministic
9210500,0.7674861071871392,222,DeterministicParamModel,deterministic
9223000,0.7311530798836507,222,DeterministicParamModel,deterministic
9306242,0.2659908096359313,222,DeterministicParamModel,deterministic
9312600,0.3308563530023756,222,DeterministicParamModel,deterministic
9352900,0.582847843034064,222,DeterministicParamModel,deterministic
9378170,0.4737904519432427,222,DeterministicParamModel,deterministic
9386900,-0.1628660954334375,222,DeterministicParamModel,deterministic
9404450,0.18111751641546,222,DeterministicParamModel,deterministic
9430600,0.1217711324514201,222,DeterministicParamModel,deterministic
9447800,0.0609202045154402,222,DeterministicParamModel,deterministic
9484600,-0.1193258946396151,222,DeterministicParamModel,deterministic
9492400,0.3982898624067751,222,DeterministicParamModel,deterministic
9494000,0.2421225934885376,222,DeterministicParamModel,deterministic
9497980,0.5881038095733011,222,DeterministicParamModel,deterministic
9505350,0.4038545852133817,222,DeterministicParamModel,deterministic
9505800,0.5050423249741955,222,DeterministicParamModel,deterministic
9508300,0.7126081555948974,222,DeterministicParamModel,deterministic
9510200,0.6289477526557787,222,DeterministicParamModel,deterministic
9512280,-0.0174190251071442,222,DeterministicParamModel,deterministic
9513780,0.3839867559209025,222,DeterministicParamModel,deterministic
10234500,0.3266436909825327,222,DeterministicParamModel,deterministic
10244950,0.5434078630715008,222,DeterministicParamModel,deterministic
10336645,0.6287450203761404,222,DeterministicParamModel,deterministic
10336660,0.6382371515421228,222,DeterministicParamModel,deterministic
10343500,0.6600161976716374,222,DeterministicParamModel,deterministic
12010000,0.7611116865189791,222,DeterministicParamModel,deterministic
12013500,0.8345066554179836,222,DeterministicParamModel,deterministic
12020000,0.4658294830408876,222,DeterministicParamModel,deterministic
12025700,0.5456135670237158,222,DeterministicParamModel,deterministic
12035000,0.8129463636230563,222,DeterministicParamModel,deterministic
12040500,0.5658858822840864,222,DeterministicParamModel,deterministic
12041200,0.475287203794637,222,DeterministicParamModel,deterministic
12048000,0.5359545532634515,222,DeterministicParamModel,deterministic
12054000,0.632368409308992,222,DeterministicParamModel,deterministic
12056500,0.4947093900603363,222,DeterministicParamModel,deterministic
12073500,0.5889591691664804,222,DeterministicParamModel,deterministic
12082500,0.7399287680676819,222,DeterministicParamModel,deterministic
12092000,0.6516475516477503,222,DeterministicParamModel,deterministic
12114500,0.8787285857951792,222,DeterministicParamModel,deterministic
12115000,0.8624103318251067,222,DeterministicParamModel,deterministic
12117000,0.8966591396624897,222,DeterministicParamModel,deterministic
12143600,0.7900477088074922,222,DeterministicParamModel,deterministic
12144000,0.8230040447347471,222,DeterministicParamModel,deterministic
12145500,0.8657296848729086,222,DeterministicParamModel,deterministic
12147500,0.8217096756208634,222,DeterministicParamModel,deterministic
12167000,0.7769115675037785,222,DeterministicParamModel,deterministic
12175500,0.5766021975598916,222,DeterministicParamModel,deterministic
12178100,0.7325174759146932,222,DeterministicParamModel,deterministic
12186000,0.5951554883565636,222,DeterministicParamModel,deterministic
12189500,0.7609837926609875,222,DeterministicParamModel,deterministic
12375900,0.5824679098997997,222,DeterministicParamModel,deterministic
12377150,0.5447403033526264,222,DeterministicParamModel,deterministic
12381400,0.4884794562992024,222,DeterministicParamModel,deterministic
12383500,0.3802061282094892,222,DeterministicParamModel,deterministic
12390700,0.7732982835509132,222,DeterministicParamModel,deterministic
12411000,0.6109541660220239,222,DeterministicParamModel,deterministic
12447390,0.6639992545181156,222,DeterministicParamModel,deterministic
12451000,0.6954321701912738,222,DeterministicParamModel,deterministic
12488500,0.7411412231082378,222,DeterministicParamModel,deterministic
13011500,0.7204259217257651,222,DeterministicParamModel,deterministic
13011900,0.729717602205252,222,DeterministicParamModel,deterministic
13018300,0.7636644936189622,222,DeterministicParamModel,deterministic
13023000,0.7898176942746231,222,DeterministicParamModel,deterministic
13161500,0.4862115375052658,222,DeterministicParamModel,deterministic
13235000,0.7513823386666394,222,DeterministicParamModel,deterministic
13240000,0.614928766141744,222,DeterministicParamModel,deterministic
13313000,0.6216844584853936,222,DeterministicParamModel,deterministic
13331500,0.7050836315234981,222,DeterministicParamModel,deterministic
14020000,0.7943825863459786,222,DeterministicParamModel,deterministic
14096850,0.7171409598786656,222,DeterministicParamModel,deterministic
14137000,0.7965781665455679,222,DeterministicParamModel,deterministic
14138800,0.8054766904593457,222,DeterministicParamModel,deterministic
14138870,0.7126658410365241,222,DeterministicParamModel,deterministic
14138900,0.8157005626438709,222,DeterministicParamModel,deterministic
14139800,0.8752634222997928,222,DeterministicParamModel,deterministic
14141500,0.820033532078317,222,DeterministicParamModel,deterministic
14154500,0.815972036086534,222,DeterministicParamModel,deterministic
14158790,0.7796767184582892,222,DeterministicParamModel,deterministic
14166500,0.693740243339573,222,DeterministicParamModel,deterministic
14182500,0.7915653199816866,222,DeterministicParamModel,deterministic
14185000,0.8764296882099314,222,DeterministicParamModel,deterministic
14185900,0.8331489164847449,222,DeterministicParamModel,deterministic
14187000,0.8690008071855375,222,DeterministicParamModel,deterministic
14216500,0.8666325219933815,222,DeterministicParamModel,deterministic
14222500,0.8124748977930119,222,DeterministicParamModel,deterministic
14236200,0.7310812352286313,222,DeterministicParamModel,deterministic
14301000,0.8785493830884469,222,DeterministicParamModel,deterministic
14303200,0.9242580816548216,222,DeterministicParamModel,deterministic
14305500,0.8313299152572022,222,DeterministicParamModel,deterministic
14306340,0.6801015941517303,222,DeterministicParamModel,deterministic
14306500,0.8224385646890658,222,DeterministicParamModel,deterministic
14308990,0.7527891577677891,222,DeterministicParamModel,deterministic
14309500,0.6613638681932185,222,DeterministicParamModel,deterministic
14316700,0.9104960277765868,222,DeterministicParamModel,deterministic
14325000,0.6769947075880647,222,DeterministicParamModel,deterministic
14362250,0.6417525975803213,222,DeterministicParamModel,deterministic
14400000,0.4412294900939051,222,DeterministicParamModel,deterministic
10259000,0.7715045665555901,222,DeterministicParamModel,deterministic
11124500,0.3373587901811845,222,DeterministicParamModel,deterministic
11141280,0.5017287906457113,222,DeterministicParamModel,deterministic
11143000,0.7623879901877731,222,DeterministicParamModel,deterministic
11148900,0.7915971337668473,222,DeterministicParamModel,deterministic
11151300,0.461404186547418,222,DeterministicParamModel,deterministic
11176400,0.451148295244576,222,DeterministicParamModel,deterministic
11230500,0.7274551749640537,222,DeterministicParamModel,deterministic
11237500,0.793929342894492,222,DeterministicParamModel,deterministic
11264500,0.6539677686054487,222,DeterministicParamModel,deterministic
11266500,0.695627395574302,222,DeterministicParamModel,deterministic
11284400,0.6211288107143387,222,DeterministicParamModel,deterministic
11381500,0.7707010347610685,222,DeterministicParamModel,deterministic
11451100,0.7360765479757532,222,DeterministicParamModel,deterministic
11468500,0.7589616561772982,222,DeterministicParamModel,deterministic
11473900,0.7979460357111509,222,DeterministicParamModel,deterministic
11475560,0.7183884903731813,222,DeterministicParamModel,deterministic
11476600,0.6953423708713262,222,DeterministicParamModel,deterministic
11478500,0.6068976010945866,222,DeterministicParamModel,deterministic
11480390,0.7720948431738855,222,DeterministicParamModel,deterministic
11481200,0.6753697730837731,222,DeterministicParamModel,deterministic
11482500,0.5408002255497499,222,DeterministicParamModel,deterministic
11522500,0.7460955526925577,222,DeterministicParamModel,deterministic
11523200,0.5787329801386539,222,DeterministicParamModel,deterministic
11528700,0.903453266644576,222,DeterministicParamModel,deterministic
11532500,0.7720095393111619,222,DeterministicParamModel,deterministic
1022500,0.7750559303622597,333,DeterministicParamModel,deterministic
1031500,0.7645543687563583,333,DeterministicParamModel,deterministic
1047000,0.7178073944728238,333,DeterministicParamModel,deterministic
1052500,0.8248130670379519,333,DeterministicParamModel,deterministic
1054200,0.6992257791839886,333,DeterministicParamModel,deterministic
1055000,0.7671708133340875,333,DeterministicParamModel,deterministic
1057000,0.8511289383380379,333,DeterministicParamModel,deterministic
1073000,0.7924146428096026,333,DeterministicParamModel,deterministic
1078000,0.8058862942047916,333,DeterministicParamModel,deterministic
1123000,0.7673058021415385,333,DeterministicParamModel,deterministic
1134500,0.8116065338872187,333,DeterministicParamModel,deterministic
1137500,0.6619284080940754,333,DeterministicParamModel,deterministic
1139000,0.7933108902020706,333,DeterministicParamModel,deterministic
1139800,0.6661453140753879,333,DeterministicParamModel,deterministic
1142500,0.7553130961860826,333,DeterministicParamModel,deterministic
1144000,0.7530290773011249,333,DeterministicParamModel,deterministic
1162500,0.7223519965915383,333,DeterministicParamModel,deterministic
1169000,0.5687583614747773,333,DeterministicParamModel,deterministic
1170100,0.6393929418843742,333,DeterministicParamModel,deterministic
1181000,0.5757529130441816,333,DeterministicParamModel,deterministic
1187300,0.7899231312060837,333,DeterministicParamModel,deterministic
1195100,0.7515204753854154,333,DeterministicParamModel,deterministic
4296000,0.7840848563895941,333,DeterministicParamModel,deterministic
1333000,0.5665926000309001,333,DeterministicParamModel,deterministic
1350000,0.772063252389167,333,DeterministicParamModel,deterministic
1350080,0.721542638401611,333,DeterministicParamModel,deterministic
1350140,0.7111621030592727,333,DeterministicParamModel,deterministic
1365000,0.6868432100921176,333,DeterministicParamModel,deterministic
1411300,0.6858384426017856,333,DeterministicParamModel,deterministic
1413500,0.790889473706248,333,DeterministicParamModel,deterministic
1414500,0.73645243119142,333,DeterministicParamModel,deterministic
1415000,0.7710511287616643,333,DeterministicParamModel,deterministic
1423000,0.8232897560500364,333,DeterministicParamModel,deterministic
1434025,0.6588272456662023,333,DeterministicParamModel,deterministic
1435000,0.7424734643515574,333,DeterministicParamModel,deterministic
1439500,0.8119955927950788,333,DeterministicParamModel,deterministic
1440000,0.7941434580329113,333,DeterministicParamModel,deterministic
1440400,0.7748441151923089,333,DeterministicParamModel,deterministic
1451800,0.7322303281475782,333,DeterministicParamModel,deterministic
1466500,0.505497322486088,333,DeterministicParamModel,deterministic
1484100,0.747201705250363,333,DeterministicParamModel,deterministic
1487000,0.7743733853316159,333,DeterministicParamModel,deterministic
1491000,0.610162492767539,333,DeterministicParamModel,deterministic
1510000,0.6566204857499351,333,DeterministicParamModel,deterministic
1516500,0.626480308372589,333,DeterministicParamModel,deterministic
1518862,0.6368571495372648,333,DeterministicParamModel,deterministic
1532000,0.8178300419801959,333,DeterministicParamModel,deterministic
1539000,0.6135710485361934,333,DeterministicParamModel,deterministic
1542810,0.7452744076400935,333,DeterministicParamModel,deterministic
1543000,0.8038719118755284,333,DeterministicParamModel,deterministic
1543500,0.7800907517859144,333,DeterministicParamModel,deterministic
1544500,0.808318271555919,333,DeterministicParamModel,deterministic
1545600,0.8224109873764686,333,DeterministicParamModel,deterministic
1547700,0.5565381610905752,333,DeterministicParamModel,deterministic
1548500,0.847896532316581,333,DeterministicParamModel,deterministic
1549500,0.8122097149039662,333,DeterministicParamModel,deterministic
1550000,0.8412987538080293,333,DeterministicParamModel,deterministic
1552000,0.901292352446218,333,DeterministicParamModel,deterministic
1552500,0.681275548129876,333,DeterministicParamModel,deterministic
1557500,0.5070264610331938,333,DeterministicParamModel,deterministic
1567500,0.6711972134800457,333,DeterministicParamModel,deterministic
1568000,0.7018748307325469,333,DeterministicParamModel,deterministic
1580000,0.7728239104665485,333,DeterministicParamModel,deterministic
1583500,0.7060937708239012,333,DeterministicParamModel,deterministic
1586610,0.6322876486022666,333,DeterministicParamModel,deterministic
1591400,0.6358002137989149,333,DeterministicParamModel,deterministic
1594950,0.6977242289570259,333,DeterministicParamModel,deterministic
1596500,0.6183960837528097,333,DeterministicParamModel,deterministic
1605500,0.5550092710278465,333,DeterministicParamModel,deterministic
1606500,0.7055732730832958,333,DeterministicParamModel,deterministic
1632000,0.4474794606260646,333,DeterministicParamModel,deterministic
1632900,0.5317061208253424,333,DeterministicParamModel,deterministic
1634500,0.6008309051494168,333,DeterministicParamModel,deterministic
1638480,0.5344651770172454,333,DeterministicParamModel,deterministic
1639500,0.7692154186900879,333,DeterministicParamModel,deterministic
1644000,0.6228336881953758,333,DeterministicParamModel,deterministic
1664000,0.8324653647557951,333,DeterministicParamModel,deterministic
1666500,0.6609212826975561,333,DeterministicParamModel,deterministic
1667500,0.7765648297954993,333,DeterministicParamModel,deterministic
1669000,0.7800520096866397,333,DeterministicParamModel,deterministic
1669520,0.7060974340915942,333,DeterministicParamModel,deterministic
2011400,0.727818239081676,333,DeterministicParamModel,deterministic
2013000,0.6067928691001643,333,DeterministicParamModel,deterministic
2014000,0.6812021686340644,333,DeterministicParamModel,deterministic
2015700,0.4836638029757291,333,DeterministicParamModel,deterministic
2016000,0.5786777758168571,333,DeterministicParamModel,deterministic
2017500,0.595789003978572,333,DeterministicParamModel,deterministic
2018000,0.7072821047617357,333,DeterministicParamModel,deterministic
2027000,0.6296235207498,333,DeterministicParamModel,deterministic
2027500,0.577473566423808,333,DeterministicParamModel,deterministic
2028500,0.7534048583763707,333,DeterministicParamModel,deterministic
2038850,0.3499383161960234,333,DeterministicParamModel,deterministic
2046000,0.4543202822394688,333,DeterministicParamModel,deterministic
2051500,0.6524257818703969,333,DeterministicParamModel,deterministic
2053200,0.6838889839323901,333,DeterministicParamModel,deterministic
2053800,0.6643468708449667,333,DeterministicParamModel,deterministic
2055100,0.5747640554878608,333,DeterministicParamModel,deterministic
2056900,0.7346720762688721,333,DeterministicParamModel,deterministic
2059500,0.6654050287233242,333,DeterministicParamModel,deterministic
2064000,0.0711283155580185,333,DeterministicParamModel,deterministic
2065500,0.1813055725643496,333,DeterministicParamModel,deterministic
2069700,0.7245369202043404,333,DeterministicParamModel,deterministic
2070000,0.7898166724824687,333,DeterministicParamModel,deterministic
2074500,0.6305504503559156,333,DeterministicParamModel,deterministic
2077200,0.6804003339766507,333,DeterministicParamModel,deterministic
2081500,0.8079089192181211,333,DeterministicParamModel,deterministic
2082950,0.6701251621366049,333,DeterministicParamModel,deterministic
2092500,0.6546985449293743,333,DeterministicParamModel,deterministic
2096846,0.5327118877178836,333,DeterministicParamModel,deterministic
2102908,0.7046552499239374,333,DeterministicParamModel,deterministic
2108000,0.7511432952920286,333,DeterministicParamModel,deterministic
2111180,0.6934921177666185,333,DeterministicParamModel,deterministic
2111500,0.7645602729778664,333,DeterministicParamModel,deterministic
2112120,0.6528904390121636,333,DeterministicParamModel,deterministic
2112360,0.7053816165673226,333,DeterministicParamModel,deterministic
2118500,0.727241601625202,333,DeterministicParamModel,deterministic
2125000,0.548051636309187,333,DeterministicParamModel,deterministic
2128000,0.6694380276228573,333,DeterministicParamModel,deterministic
2137727,0.7553542724876469,333,DeterministicParamModel,deterministic
2140991,0.7019166890445488,333,DeterministicParamModel,deterministic
2143000,0.6684693978422123,333,DeterministicParamModel,deterministic
2143040,0.6616367592536448,333,DeterministicParamModel,deterministic
2149000,0.7128714858407694,333,DeterministicParamModel,deterministic
2152100,0.6083419947192412,333,DeterministicParamModel,deterministic
2177000,0.7830181177919526,333,DeterministicParamModel,deterministic
2178400,0.767050525305873,333,DeterministicParamModel,deterministic
2193340,0.552179087167227,333,DeterministicParamModel,deterministic
2196000,0.5102616558427429,333,DeterministicParamModel,deterministic
2198100,0.4950226220976542,333,DeterministicParamModel,deterministic
2202600,0.7259435216432637,333,DeterministicParamModel,deterministic
2212600,0.5821602538936721,333,DeterministicParamModel,deterministic
2215100,0.6992627496747121,333,DeterministicParamModel,deterministic
2216180,0.5637250549961057,333,DeterministicParamModel,deterministic
2221525,0.6756558866148052,333,DeterministicParamModel,deterministic
2231000,0.7625356979549818,333,DeterministicParamModel,deterministic
2245500,0.8101005610443762,333,DeterministicParamModel,deterministic
2246000,0.7069938453576754,333,DeterministicParamModel,deterministic
2296500,0.7763670880186735,333,DeterministicParamModel,deterministic
2297155,0.7561159794852896,333,DeterministicParamModel,deterministic
2297310,0.7469919193149074,333,DeterministicParamModel,deterministic
2298123,0.8136013710518728,333,DeterministicParamModel,deterministic
2298608,0.7837215046692103,333,DeterministicParamModel,deterministic
2299950,0.77802931523333,333,DeterministicParamModel,deterministic
2300700,0.6464683666675146,333,DeterministicParamModel,deterministic
2342933,0.6546574893407171,333,DeterministicParamModel,deterministic
2349900,0.5689135692657593,333,DeterministicParamModel,deterministic
2350900,0.5185264027825176,333,DeterministicParamModel,deterministic
2361000,0.6853881439194722,333,DeterministicParamModel,deterministic
2363000,0.810344189970039,333,DeterministicParamModel,deterministic
2369800,0.6217237068461741,333,DeterministicParamModel,deterministic
2371500,0.8569259252004939,333,DeterministicParamModel,deterministic
2372250,0.7978973458805494,333,DeterministicParamModel,deterministic
2374500,0.7779073748217782,333,DeterministicParamModel,deterministic
2381600,0.381147202812359,333,DeterministicParamModel,deterministic
2384540,0.5723912544044751,333,DeterministicParamModel,deterministic
2395120,0.6740968662159419,333,DeterministicParamModel,deterministic
2415000,0.7403694463765607,333,DeterministicParamModel,deterministic
2427250,0.6592418788914711,333,DeterministicParamModel,deterministic
2430085,0.7286230650678537,333,DeterministicParamModel,deterministic
2450250,0.7526562266250165,333,DeterministicParamModel,deterministic
2464000,0.7509110613687755,333,DeterministicParamModel,deterministic
2464360,0.7756976270977772,333,DeterministicParamModel,deterministic
2465493,0.6866688337373248,333,DeterministicParamModel,deterministic
2469800,0.8012608758654534,333,DeterministicParamModel,deterministic
2472000,0.7603378931562572,333,DeterministicParamModel,deterministic
2472500,0.7444731929070904,333,DeterministicParamModel,deterministic
2479155,0.8374334583571571,333,DeterministicParamModel,deterministic
2479300,0.859943710292059,333,DeterministicParamModel,deterministic
2479560,0.8722907800203092,333,DeterministicParamModel,deterministic
2481000,0.791841011445356,333,DeterministicParamModel,deterministic
2481510,0.8379231080138093,333,DeterministicParamModel,deterministic
4015330,0.7508220686910785,333,DeterministicParamModel,deterministic
4024430,0.8197180744968828,333,DeterministicParamModel,deterministic
4027000,0.7604551500095332,333,DeterministicParamModel,deterministic
4040500,0.8037307389449242,333,DeterministicParamModel,deterministic
4043050,0.5005920821543641,333,DeterministicParamModel,deterministic
4045500,0.8839539359442511,333,DeterministicParamModel,deterministic
4057510,0.4582277109995041,333,DeterministicParamModel,deterministic
4057800,0.8352623557880546,333,DeterministicParamModel,deterministic
4059500,0.7150614952845388,333,DeterministicParamModel,deterministic
4063700,0.6743058560912232,333,DeterministicParamModel,deterministic
4074950,0.70783835313651,333,DeterministicParamModel,deterministic
4105700,0.4834654435275494,333,DeterministicParamModel,deterministic
4115265,0.4975254295565765,333,DeterministicParamModel,deterministic
4122200,0.4555933489541528,333,DeterministicParamModel,deterministic
4122500,0.4756831495063447,333,DeterministicParamModel,deterministic
4127918,0.6272111416465703,333,DeterministicParamModel,deterministic
4127997,0.5082155365277126,333,DeterministicParamModel,deterministic
4161580,0.6133616441887991,333,DeterministicParamModel,deterministic
4185000,0.8261018943632086,333,DeterministicParamModel,deterministic
4196800,0.5294402581096462,333,DeterministicParamModel,deterministic
4197100,0.6186765290411527,333,DeterministicParamModel,deterministic
4197170,0.7007677302550024,333,DeterministicParamModel,deterministic
4213000,0.4975084241563283,333,DeterministicParamModel,deterministic
4213075,0.4600235162900821,333,DeterministicParamModel,deterministic
4216418,0.6739425389010891,333,DeterministicParamModel,deterministic
4221000,0.7271009202638128,333,DeterministicParamModel,deterministic
4224775,0.671969426486897,333,DeterministicParamModel,deterministic
4233000,0.6047812086463737,333,DeterministicParamModel,deterministic
4256000,0.742132192718693,333,DeterministicParamModel,deterministic
3010655,0.8111819693600125,333,DeterministicParamModel,deterministic
3011800,0.7496372160305166,333,DeterministicParamModel,deterministic
3015500,0.642487897318299,333,DeterministicParamModel,deterministic
3021350,0.4574266248509224,333,DeterministicParamModel,deterministic
3026500,0.744486431298248,333,DeterministicParamModel,deterministic
3028000,0.6562894639485226,333,DeterministicParamModel,deterministic
3049000,0.7382177706016628,333,DeterministicParamModel,deterministic
3049800,0.2183821720682611,333,DeterministicParamModel,deterministic
3050000,0.7239451779851871,333,DeterministicParamModel,deterministic
3069500,0.8207949817582056,333,DeterministicParamModel,deterministic
3070500,0.6868460217314715,333,DeterministicParamModel,deterministic
3076600,0.6821223841432299,333,DeterministicParamModel,deterministic
3078000,0.6093305729026088,333,DeterministicParamModel,deterministic
3140000,0.6838333987236,333,DeterministicParamModel,deterministic
3144000,0.6811137692381064,333,DeterministicParamModel,deterministic
3170000,0.7723180441060659,333,DeterministicParamModel,deterministic
3173000,0.7708379020620725,333,DeterministicParamModel,deterministic
3180500,0.7140620709692942,333,DeterministicParamModel,deterministic
3182500,0.722761343987141,333,DeterministicParamModel,deterministic
3186500,0.7569575572904167,333,DeterministicParamModel,deterministic
3237280,0.3288955932378941,333,DeterministicParamModel,deterministic
3237500,0.758679382120085,333,DeterministicParamModel,deterministic
3238500,0.7055399022000322,333,DeterministicParamModel,deterministic
3241500,0.828154499419807,333,DeterministicParamModel,deterministic
3280700,0.4901134282289786,333,DeterministicParamModel,deterministic
3281500,0.6626016390147257,333,DeterministicParamModel,deterministic
3285000,0.7656004313525916,333,DeterministicParamModel,deterministic
3291780,0.5907635101664421,333,DeterministicParamModel,deterministic
3338780,0.7886898027550011,333,DeterministicParamModel,deterministic
3340800,0.737339378836048,333,DeterministicParamModel,deterministic
3346000,0.7319928505853113,333,DeterministicParamModel,deterministic
3364500,0.6608833418495077,333,DeterministicParamModel,deterministic
3366500,0.8451504341913118,333,DeterministicParamModel,deterministic
3368000,0.5337447785258593,333,DeterministicParamModel,deterministic
3384450,0.6210088881593199,333,DeterministicParamModel,deterministic
3439000,0.8188774726582924,333,DeterministicParamModel,deterministic
3455500,0.668731804546598,333,DeterministicParamModel,deterministic
3456500,0.6539375894329691,333,DeterministicParamModel,deterministic
3460000,0.7876663374981298,333,DeterministicParamModel,deterministic
3463300,0.7318385127144924,333,DeterministicParamModel,deterministic
3471500,0.726942347306768,333,DeterministicParamModel,deterministic
3473000,0.772877415676459,333,DeterministicParamModel,deterministic
3479000,0.6646601242902044,333,DeterministicParamModel,deterministic
3488000,0.7017831409816184,333,DeterministicParamModel,deterministic
3498500,0.6981843976235218,333,DeterministicParamModel,deterministic
3500000,0.8328447412587136,333,DeterministicParamModel,deterministic
3500240,0.7124979287921929,333,DeterministicParamModel,deterministic
3504000,0.6831923636812343,333,DeterministicParamModel,deterministic
3574500,0.7964878136778173,333,DeterministicParamModel,deterministic
3592718,0.590954868932557,333,DeterministicParamModel,deterministic
3604000,0.7651208638910146,333,DeterministicParamModel,deterministic
5291000,0.4772249912864745,333,DeterministicParamModel,deterministic
5362000,0.7711859880578351,333,DeterministicParamModel,deterministic
5393500,0.7949631545638463,333,DeterministicParamModel,deterministic
5399500,0.5038735274681578,333,DeterministicParamModel,deterministic
5408000,0.6440880429187813,333,DeterministicParamModel,deterministic
5413500,0.6860769204863205,333,DeterministicParamModel,deterministic
5414000,0.583663413928567,333,DeterministicParamModel,deterministic
