basin_id,variant,seed,sample_count,parBETA_mean,parBETA_std,parFC_mean,parFC_std,parK0_mean,parK0_std,parK1_mean,parK1_std,parK2_mean,parK2_std,parLP_mean,parLP_std,parPERC_mean,parPERC_std,parUZL_mean,parUZL_std,parTT_mean,parTT_std,parCFMAX_mean,parCFMAX_std,parCFR_mean,parCFR_std,parCWH_mean,parCWH_std,route_a_mean,route_a_std,route_b_mean,route_b_std
12041200,mc_dropout,222,100,1.0291052269935608,0.08493195586889153,64.61450149536132,14.516364679702484,0.8999357002973557,0.0006165731003020674,0.3634813576936722,0.04432538008872319,0.03503717262297869,0.008117916540052544,0.9999140280485154,0.00044041417413998664,8.21249837398529,1.5789855811055198,45.203202114105224,7.467543678974191,-0.12550759673118592,0.3466548032017621,1.129341529607773,0.24640437778189747,1.408965258017823e-07,5.013175034809259e-07,6.412707548413833e-10,5.607996722382655e-09,0.009770322913059317,0.025360317245307656,0.4392319138720632,0.26135406859911403
12048000,mc_dropout,222,100,1.0322523093223572,0.07773833750564332,927.380955657959,155.88490018757494,0.8999893099069596,5.8183620032466364e-05,0.22010238334536553,0.0688239942752118,0.005040391620714218,0.003659616350488216,0.9330458790063858,0.1406753753755768,8.214646921157836,1.6762608442667413,55.21241491317749,17.99599105161034,-0.9077339744567872,0.3193853030161082,1.0746018230915069,0.2386341342060909,3.797989302234945e-07,2.7644962029380737e-06,3.2505252521998327e-09,3.102473110646739e-08,0.003784211328988931,0.009452925995977666,5.9415050625801085,0.6727222564882105
12054000,mc_dropout,222,100,1.1660790872573852,0.24505487613001506,163.21936058044435,116.50543743771101,0.8999659019708633,0.0001324887552674953,0.36220352157950403,0.047991265765121326,0.02380435576662421,0.008002767404444637,0.9978504103422164,0.008380381378529474,8.168994417190552,1.3724280478108637,28.611332921981813,9.755725402743561,-0.5377994179725647,0.285905702952396,1.1869123023748398,0.26884164924066617,6.15637103519356e-07,2.9930558815575918e-06,8.317604797140807e-09,4.6865767491230054e-08,0.006450777403651955,0.01641145222511584,2.9686502909660337,1.2792284947615726
12056500,mc_dropout,222,100,1.0808418941497804,0.1574544483551507,71.36123641967774,20.617461451401493,0.8999968051910401,1.0585432513918213e-05,0.39262634426355364,0.039141189704719526,0.034436259660869835,0.006963767526683971,0.9996602344512939,0.001149721305669309,8.414793009757995,1.3150828785551936,27.803408870697023,6.310667102093556,-0.46584126114845276,0.2852842277261737,1.5615218257904053,0.25626595212536285,7.484305944092006e-07,3.6170864782360362e-06,2.8642507619589548e-09,1.2034314316472246e-08,0.007597657350917188,0.018036197957500992,1.480243122279644,0.7019599629996885
12073500,mc_dropout,222,100,1.367941564321518,0.31284088016055345,966.5389794921875,68.98937064173747,0.8953756976127625,0.022930363543781435,0.17551479667425154,0.06979795951888723,0.014200649978592992,0.00825392590597848,0.5475999358296394,0.24063067659924253,2.1920670162141325,1.3032372859546975,22.566577363014222,8.265390369057789,-0.9074323546886444,0.4118754384892595,1.369765802025795,0.3519245181310415,1.658245323769722e-05,7.207492766604221e-05,2.3792452780664757e-06,1.980740435965603e-05,0.0646385728000314,0.08515676100355918,3.9378625988960265,1.4093319251680159
12082500,mc_dropout,222,100,1.178031564950943,0.31287787080338,720.8490959167481,249.19584613933486,0.8998542082309723,0.0005410365403140062,0.295267244130373,0.038537907425637626,0.009574489775113762,0.004868596881011985,0.9933243197202682,0.022143020724578716,9.426201972961426,0.7245307200112663,67.78645011901855,12.738768910727675,-0.07443334817886353,0.34511547955174554,1.275167960524559,0.2971223253791449,1.1178649694325478e-06,3.3632246685245336e-06,9.923715246219952e-10,5.085097720714597e-09,0.01999936897354928,0.0345466105704953,2.1762635530531407,1.3021680194589538
12092000,mc_dropout,222,100,1.028630942106247,0.08127739302664573,740.5526541137696,264.2487048017212,0.8999995929002762,2.1693021005626058e-06,0.27243769824504854,0.047478444817263175,0.005039036944508552,0.002995632149038701,0.9954756820201873,0.013521028707773655,9.63233642578125,0.7181787826873727,82.66109558105468,14.19903535473053,-0.46120349526405335,0.36903538485039866,1.290651819705963,0.3271432098079433,7.187058406905077e-08,3.876128514427417e-07,2.9542132354964325e-12,1.3274367697635738e-11,0.01018311341732442,0.03415246700526999,3.837894760519266,1.551556379298538
12114500,mc_dropout,222,100,1.0180617094039917,0.04553267031822877,144.25516258239747,67.04831628247406,0.899969984292984,0.00011776247114955633,0.29626732021570207,0.039596880375591226,0.025656290436163545,0.00521245741966627,0.9977962380647659,0.005911183843054692,9.329309225082397,0.6941601610077185,72.00250095367431,11.025732981113748,0.033163352012634276,0.15149762106278514,2.166663637161255,0.16440709593164896,1.722323205995746e-05,5.6214317866095107e-05,1.2950651331683247e-07,8.764852993349993e-07,0.044864088210160843,0.06145969014016065,1.560683210492134,0.6299886367364679
12115000,mc_dropout,222,100,1.035998386144638,0.09986255582419085,150.97139823913574,65.34821451210665,0.8999078184366226,0.0004516201217144469,0.28111438870429994,0.03212363382918784,0.025551800169050693,0.004993949824724789,0.9927619653940201,0.03823307062452145,9.245815110206603,0.8095738066458055,72.71063625335694,10.871022569953782,0.07428488254547119,0.16446799611045282,2.0878839802742006,0.18861964687973762,2.5230109047882365e-05,6.902236845764016e-05,1.1516570934814616e-07,4.722829514293199e-07,0.07243993157084333,0.09315056764112283,1.4319632032513618,0.6210260834328597
12117000,mc_dropout,222,100,1.1173987400531769,0.17252602492432517,278.51556716918947,115.98858279790679,0.8995480185747147,0.0020333595278266966,0.24379541337490082,0.022702983113221574,0.024408062556758522,0.0066995019911944885,0.9802651357650757,0.05520138290127816,8.265124478340148,1.2330606586425852,68.62948322296143,11.739291118800292,-0.08421777606010437,0.19194678780377716,1.9811905670166015,0.28057256111596973,4.9454139908107206e-05,0.00012694463543719227,5.668566401484509e-07,2.6837794005740997e-06,0.11775385355111212,0.1074365748490038,1.4049380278587342,0.5507820573925845
