basin_id,paradigm,regime,contrast,within_base,within_cn,within_pooled,between_all,excess,prop_between_gt_within,prop_excess_gt_0,frac_snow,snow_stratum
01543000,IC,IC,Base-CN,0.45947276160215345,0.53035018983410864,0.49491147571813104,0.5013386950309332,0.0064272193128021571,True,True,0.18805657708399501,S3
01543500,IC,IC,Base-CN,0.41816194776501758,0.4497800440076109,0.43397099588631427,0.44293453724205223,0.0089635413557379584,True,True,0.18165361094167101,S3
01544500,IC,IC,Base-CN,0.49349515152045853,0.51849612370802678,0.50599563761424271,0.51820880321829077,0.01221316560404806,True,True,0.20336289315931999,S3
01545600,IC,IC,Base-CN,0.4978678993938912,0.48436976841403312,0.49111883390396216,0.49498103420290362,0.003862200298941465,True,True,0.192645540908709,S3
01547700,IC,IC,Base-CN,0.45511215165003543,0.51449545109604966,0.48480380137304258,0.51273129273191986,0.027927491358877288,True,True,0.15617299826603501,S3
01548500,IC,IC,Base-CN,0.44403048560290248,0.45874664201590493,0.45138856380940373,0.45927360327966116,0.0078850394702574267,True,True,0.20208863048231901,S3
01549500,IC,IC,Base-CN,0.47191058307613709,0.48357402620604312,0.47774230464109013,0.47358580314575527,-0.0041565014953348633,False,False,0.186519052942025,S3
01550000,IC,IC,Base-CN,0.48645882269504925,0.47958048185362123,0.48301965227433524,0.55691530155449309,0.073895649280157849,True,True,0.17982551285457399,S3
01552000,IC,IC,Base-CN,0.47576489346307715,0.46326255028191821,0.46951372187249768,0.47457474504217567,0.0050610231696779917,True,True,0.17305912288721001,S3
01552500,IC,IC,Base-CN,0.49496385072028587,0.46736284087165736,0.48116334579597164,0.49234131495948641,0.011177969163514767,True,True,0.18516970797955501,S3
01557500,IC,IC,Base-CN,0.50963803767497384,0.52793620033075639,0.51878711900286512,0.53139368062115844,0.012606561618293322,True,True,0.15867182381750999,S3
01567500,IC,IC,Base-CN,0.54395037826223414,0.5183549814260574,0.53115267984414571,0.5215905127538325,-0.0095621670903132117,False,False,0.12603606593838301,S2
01568000,IC,IC,Base-CN,0.53621060757997374,0.529322833816533,0.53276672069825337,0.50666450628372894,-0.026102214414524427,False,False,0.12851085803135801,S2
01580000,IC,IC,Base-CN,0.39783311632921231,0.45622791096682752,0.42703051364801992,0.44801054735476176,0.020980033706741841,True,True,0.081688092395438602,S2
01583500,IC,IC,Base-CN,0.43872199417530405,0.48669845536134065,0.46271022476832235,0.46501550834283911,0.0023052835745167588,True,True,0.080728649763762497,S2
01586610,IC,IC,Base-CN,0.40562967285446538,0.46702405070135922,0.4363268617779123,0.43645896861540845,0.00013210683749614871,True,True,0.088413478566146994,S2
01591400,IC,IC,Base-CN,0.4280005728061379,0.4121257274361616,0.42006315012114975,0.42613000121284916,0.0060668510916994101,True,True,0.083876422731703204,S2
01594950,IC,IC,Base-CN,0.40336050113045979,0.41878140060051672,0.41107095086548828,0.39095824268973411,-0.020112708175754168,False,False,0.18921429733490799,S3
01596500,IC,IC,Base-CN,0.56924639729862159,0.42059537370916661,0.49492088550389413,0.52825070411889452,0.033329818615000395,True,True,0.188402157557544,S3
01605500,IC,IC,Base-CN,0.52515110018583122,0.51918604043936534,0.52216857031259822,0.51220666136984772,-0.0099619089427505081,False,False,0.137136101417764,S2
01606500,IC,IC,Base-CN,0.44975854203081722,0.51206530489434321,0.48091192346258022,0.46290505454989228,-0.018006868912687934,False,False,0.14875051892129501,S2
01632000,IC,IC,Base-CN,0.5333780384527671,0.45195198109644025,0.4926650097746037,0.47767148119696434,-0.014993528577639359,False,False,0.110024870103334,S2
01632900,IC,IC,Base-CN,0.53953876943335499,0.42828867983545099,0.48391372463440296,0.48920639174453406,0.0052926671101310996,True,True,0.098076329237385504,S2
01634500,IC,IC,Base-CN,0.52294079447884534,0.55178982216237027,0.5373653083206078,0.52528570181956624,-0.012079606501041562,False,False,0.114828393813144,S2
01638480,IC,IC,Base-CN,0.50546916203681691,0.51118311057118082,0.50832613630399881,0.48757106797973421,-0.020755068324264603,False,False,0.084558382348827899,S2
01639500,IC,IC,Base-CN,0.48117564665917034,0.47526216886612205,0.47821890776264619,0.47625904497919469,-0.0019598627834515048,False,False,0.096126350142111294,S2
01644000,IC,IC,Base-CN,0.51634173634592084,0.42991171195641958,0.47312672415117019,0.49911411608370571,0.02598739193253552,True,True,0.084351798741143999,S2
01664000,IC,IC,Base-CN,0.43019739737856511,0.40494638896770835,0.4175718931731367,0.43700489398972814,0.019433000816591439,True,True,0.082796425784603694,S2
01666500,IC,IC,Base-CN,0.50640488316526666,0.51309945484913289,0.50975216900719977,0.50746752841004417,-0.0022846405971556072,False,False,0.082255397803329494,S2
01667500,IC,IC,Base-CN,0.52259065660029391,0.52605328206874891,0.52432196933452135,0.50050392149992673,-0.023818047834594624,False,False,0.078811793477170905,S2
01669000,IC,IC,Base-CN,0.34583086284229403,0.44625574617025304,0.39604330450627356,0.413080816826913,0.017037512320639436,True,True,0.041205983243048597,S1
01669520,IC,IC,Base-CN,0.38517020984000039,0.47140025632720006,0.42828523308360023,0.44740418794706627,0.019118954863466042,True,True,0.0368199149910729,S1
02011400,IC,IC,Base-CN,0.46706056262629458,0.50149543421318277,0.48427799841973868,0.47609278017982409,-0.0081852182399145823,False,False,0.129154721501962,S2
02013000,IC,IC,Base-CN,0.51765829213487791,0.56203349066241903,0.53984589139864847,0.52869099926254504,-0.011154892136103434,False,False,0.097914337240757404,S2
02014000,IC,IC,Base-CN,0.50552303370866969,0.51914906687685469,0.51233605029276219,0.53483069857516186,0.022494648282399665,True,True,0.097868084176085807,S2
02015700,IC,IC,Base-CN,0.51403776697411629,0.50906253892788456,0.51155015295100048,0.50210158867446331,-0.0094485642765371747,False,False,0.12856724871879599,S2
02016000,IC,IC,Base-CN,0.45693734409302023,0.56734588208679815,0.51214161308990924,0.52580917100523494,0.013667557915325701,True,True,0.10207736342912301,S2
02017500,IC,IC,Base-CN,0.44649486520455389,0.47959900702998215,0.46304693611726799,0.45923187234967922,-0.0038150637675887777,False,False,0.090184526556801398,S2
02018000,IC,IC,Base-CN,0.49382013243092426,0.58102862072582029,0.53742437657837228,0.54833124428816915,0.010906867709796875,True,True,0.084968614429657099,S2
02027000,IC,IC,Base-CN,0.42992491431713248,0.43429994221687612,0.4321124282670043,0.45490093872353532,0.022788510456531019,True,True,0.090473222381479299,S2
02027500,IC,IC,Base-CN,0.46483251337970544,0.40434880191752109,0.43459065764861327,0.42189713735586098,-0.012693520292752281,False,False,0.10078601830768701,S2
