basin_id,seed,xaj_a_base,xaj_a_cn,xaj_b_base,xaj_b_cn,xaj_c_base,xaj_c_cn,xaj_cg_base,xaj_cg_cn,xaj_ci_base,xaj_ci_cn,xaj_dm_base,xaj_dm_cn,xaj_ex_base,xaj_ex_cn,xaj_im_base,xaj_im_cn,xaj_k_base,xaj_k_cn,xaj_kg_base,xaj_kg_cn,xaj_ki_base,xaj_ki_cn,xaj_lm_base,xaj_lm_cn,xaj_sm_base,xaj_sm_cn,xaj_theta_base,xaj_theta_cn,xaj_um_base,xaj_um_cn,delta_xaj_k,delta_xaj_b,delta_xaj_im,delta_xaj_um,delta_xaj_lm,delta_xaj_dm,delta_xaj_c,delta_xaj_sm,delta_xaj_ex,delta_xaj_ki,delta_xaj_kg,delta_xaj_ci,delta_xaj_cg,delta_xaj_a,delta_xaj_theta
07142300,42,0.99285668340222588,0.98738785447745492,0.0035901806856456528,0.01304016379933608,0.98002712726593022,0.87963383197784428,0.052441716194152624,0.30933833122253401,0.29415113396114773,0.26843961079915363,0.43523072136773006,0.44002948337131076,0.11125132912083677,0.49643166441666459,0.0011624276521615684,0.0013301807727354269,0.38322146733601886,0.36571304003397626,0.0029740509177957264,0.0024212075264326166,0.67749278885977615,0.57084641286305027,0.50890142652723525,0.49408005608452693,0.0098871231079101559,0.029614277889854029,0.074711533693166882,0.061729628306168779,0.16377673678927951,0.26303147210015193,0.017508427302042606,-0.0094499831136904272,-0.00016775312057385849,-0.099254735310872422,0.014821370442708315,-0.0047987620035807033,0.10039329528808594,-0.019727154781943874,-0.38518033529582785,0.10664637599672588,0.0005528433913631098,0.025711523161994099,-0.2568966150283814,0.0054688289247709632,0.012981905386998102
07145700,123,0.73670403710727039,0.40640206172548493,0.014730626030972128,0.13252877561669602,0.93077545166015629,0.82278101444244389,0.55043494701385487,0.29708838462829573,0.042542941040462912,0.047299424807230622,0.077252324422200522,0.087304687500000006,0.0094292987334100801,0.099805088419663276,0.0050851559111227598,0.001751765375956893,0.20104161898295084,0.10591395696004231,0.028316192328929905,0.0019698322284966707,0.77040502003261024,0.6499498231070383,0.42686496310763888,0.4912533230251736,0.010392660843698602,0.0091784928974352389,0.00084626724800238246,0.0020230899636562052,0.051491334703233506,0.89990709092881949,0.095127662022908524,-0.11779814958572389,0.0033333905351658668,-0.84841575622558596,-0.064388359917534721,-0.010052363077799484,0.1079944372177124,0.0012141679462633632,-0.090375789686253191,0.12045519692557194,0.026346360100433234,-0.0047564837667677107,0.25334656238555914,0.33030197538178546,-0.0011768227156538228
07145700,2026,0.48477000203625908,0.43455222557330953,0.11158585234692223,0.15492923636185496,0.99780588150024419,0.63130699396133427,0.45061564445495594,0.35730397701263411,0.026055046253734157,0.091966251532236726,0.00047160254584418404,0.0076085090637207035,0.0047159516497662169,0.083766419636575801,0.00017408891532492515,0.00038976249925326556,0.085803031921386719,0.10211730003356934,0.012687162629195623,0.008574525958725385,0.65548449754714966,0.90032441275460384,0.55089060465494788,0.50399089389377172,0.006637462816740337,0.0069983683134380139,0.00045436814140815003,0.0021613919391081883,0.97978303697374136,0.98965767754448786,-0.016314268112182617,-0.043343384014932734,-0.00021567358392834041,-0.0098746405707464957,0.046899710761176161,-0.0071369065178765196,0.36649888753890991,-0.00036090549669767682,-0.079050467986809578,-0.24483991520745418,0.0041126366704702377,-0.065911205278502569,0.093311667442321833,0.050217776462949559,-0.0017070237977000382
07145700,42,0.74677919519358671,0.45479178428649902,0.023323537487732734,0.12561496621684023,0.78509073257446294,0.40790085792541503,0.57665920257568348,0.47386920452117909,0.010643478896882793,0.13344446155760023,0.1268937004937066,0.03033444086710612,0.024355976205123097,0.13913971499392863,0.00029297986960348987,0.00072693287317330646,0.22300155957539877,0.12091898918151855,0.01111857792628663,0.0096827871831400066,0.87863470826830192,0.73279500007629395,0.44371922810872394,0.46777305603027342,0.0043860435485839847,0.013776874542236328,0.0004378696187184407,0.0016688178651607954,0.016295602586534289,0.98684929741753469,0.10208257039388022,-0.1022914287291075,-0.00043395300356981659,-0.9705536948310004,-0.024053827921549475,0.096559259626600474,0.37718987464904791,-0.0093908309936523438,-0.11478373878880553,0.14583970819200798,0.0014357907431466234,-0.12280098266071744,0.10278999805450439,0.29198741090708769,-0.0012309482464423547
07167500,123,0.25874978509442559,0.29250677289633914,0.0044010234506506639,0.010464858851934732,0.99736707210540776,0.98958413600921635,0.05882537364959696,0.062641859054565222,0.22691176335016885,0.24840460220972696,0.00038749906751844615,0.0032910982767740886,0.060095799596686116,0.2223977415185226,0.00010000000353708553,0.00010000000353708553,0.14190638065338135,0.1423497200012207,0.012739662613187519,0.036350850548063009,0.15564046800136566,0.75488303388868061,0.48248736063639325,0.49292369418674042,0.043239412809673111,0.01122475172344007,0.0019243015692784237,0.00074269644056375208,0.96451738145616317,0.99745898776584196,-0.00044333934783935547,-0.0060638354012840677,0,-0.032941606309678795,-0.010436333550347177,-0.0029035992092556425,0.0077829360961914062,0.032014661086233041,-0.16230194192183647,-0.59924256588731495,-0.023611187934875488,-0.021492838859558105,-0.0038164854049682617,-0.033756987801913552,0.0011816051287146716
07167500,2026,0.18248823182336216,0.23440930350073452,0.0030767141204131247,0.0081005465043218483,0.99916403293609624,0.86044566631317143,0.11943912506103496,0.27748322486877425,0.09990254375669691,0.54718603028191459,0.00025285085042317708,0.0017981211344401042,0.21201680835924652,0.56131332799008016,0.00018761753987443325,0.00010000000353708553,0.13972111543019614,0.14828821023305258,0.018926286803824563,0.073595685618264337,0.13122385101658959,0.83995938301086426,0.42933239407009549,0.43385187784830731,0.053783527173494036,0.01433014618723016,0.0023364550792253935,0.00025057993256128754,0.9927040100097656,0.99749264187282982,-0.0085670948028564453,-0.0050238323839087232,8.7617536337347715e-05,-0.0047886318630642188,-0.0045194837782118191,-0.0015452702840169272,0.1387183666229248,0.039453380986263872,-0.34929651963083364,-0.70873553199427464,-0.054669398814439774,-0.44728348652521766,-0.15804409980773929,-0.051921071677372366,0.0020858751466641058
07167500,42,0.24169743061065674,0.20284428678709887,0.0015588896839242204,0.0090267360210418684,0.99871211051940922,0.96127467155456547,0.059807062149047643,0.27538335323333724,0.061346054077148431,0.31581944227218628,0.0058378113640679252,0.0011754777696397569,0.42039681108374349,0.57866756539595754,0.00010000000353708553,0.00011051312564328934,0.15849582354227701,0.13556071122487387,0.0054302874819508627,0.18080475074904306,0.22256197673933847,0.71350297757557468,0.39379280938042532,0.53172183566623266,0.035566781696520354,0.019554690310829563,0.0016409180198724454,0.00041736565673580539,0.98513768513997391,0.99795472886827252,0.022935112317403139,-0.0074678463371176482,-1.0513122106203809e-05,-0.012817043728298616,-0.13792902628580733,0.0046623335944281684,0.03743743896484375,0.016012091385690791,-0.15827075431221405,-0.49094100083623621,-0.17537446326709219,-0.25447338819503784,-0.21557629108428961,0.038853143823557867,0.00122355236313664
07180500,123,0.20582199096679688,0.14747259945705019,0.079934546821995786,0.11677093882309764,0.99942271709442143,0.99832587242126469,0.21935200691223128,0.2259776592254637,0.1701074441274007,0.24055722024705672,0.00023090574476453994,0.0021403206719292534,0.075838154868075727,0.16748724485698502,0.00035646616500647121,0.00012719746640262505,0.1172413428624471,0.12488790353139241,0.011906003845589503,0.019722362714154382,0.071847034352166314,0.39192727633884977,0.6499959309895833,0.61610912746853297,0.1027672014738384,0.031455456583123459,0.00093342098765648331,0.0014301660255743908,0.9294127570258246,0.99050810072157114,-0.0076465606689453125,-0.03683639200110185,0.00022926869860384616,-0.06109534369574654,0.033886803521050335,-0.0019094149271647134,0.0010968446731567383,0.071311744890714943,-0.091649089988909291,-0.32008024198668344,-0.0078163588685648787,-0.070449776119656027,-0.0066256523132324219,0.05834939150974669,-0.00049674503791790746
07180500,2026,0.16684613351164193,0.08405658191648023,0.065024993921581065,0.11282126840792205,0.99947183132171635,0.85491304397583012,0.70732033252716053,0.71312701702117909,0.20568909909990096,0.60735824373033309,0.00036160151163736981,0.00083430608113606774,0.094803129371843847,0.24188915051912008,0.0013202588888816535,0.00052714516641572118,0.12242285410563152,0.12624017397562662,0.040225091257265637,0.16641905265195031,0.14080885265554702,0.48204860516956877,0.65562981499565975,0.59294573465983069,0.067246808503803449,0.032783688996967514,0.00055298839624111471,0.00046558194578840182,0.98619469536675353,0.9936917622884115,-0.0038173198699951033,-0.047796274486340981,0.00079311372246593237,-0.0074970669216579688,0.062684080335829062,-0.00047270456949869793,0.14455878734588623,0.034463119506835935,-0.14708602114727623,-0.34123975251402172,-0.12619396139468467,-0.40166914463043213,-0.0058066844940185547,0.082789551595161701,8.7406450452712887e-05
07180500,42,0.14940174489185729,0.18447703328625908,0.076342363106577021,0.093059254320044263,0.99551360607147221,0.96958451271057133,0.69195961952209462,0.39288318157196034,0.12411618563863966,0.39518895414140492,0.002413198682996962,0.0024539629618326821,0.19974184349963542,0.27890906208439881,0.00010000000353708553,0.00090271030785515904,0.14254482587178549,0.12557518482208252,0.055842165436063497,0.071233292775494714,0.13431992913995472,0.34317365714481901,0.63248002794053815,0.64837468465169268,0.045236968994140626,0.037437770241185241,0.00037193015361061465,0.0008866872208622786,0.94183697170681424,0.99083294338650174,0.016969641049702971,-0.016716891213467241,-0.00080271030431807355,-0.0489959716796875,-0.015894656711154531,-4.076427883572013e-05,0.025929093360900879,0.0077991987529553858,-0.079167218584763388,-0.20885372800486429,-0.015391127339431217,-0.27107276850276529,0.29907643795013428,-0.035075288394401799,-0.00051475706725166389
