basin_id,paradigm,period,effect,effect_value,status,metric,effect_family,estimand,seed_count,seed_or_restart,model,structure,analysis_set
01669520,IC-dPL,train_minus_test,G_dPL,0.12677913557138965,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
01669520,IC-dPL,train_minus_test,G_dPL,0.12866816459607744,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
01669520,IC-dPL,train_minus_test,G_dPL,0.13135643359742266,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
01669520,dPL-MLP,test,CN-Base,0.0235419643145942,median_across_seeds,kge,structural,,3,median_across_seeds,,,
01669520,dPL-MLP,test,CN-Base_test,0.0235419643145942,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
01669520,dPL-MLP,test,CN-TGD,0.0116726504472292,median_across_seeds,kge,structural,,3,median_across_seeds,,,
01669520,dPL-MLP,test,CN-TGD_test,0.0116726504472292,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
01669520,dPL-MLP,test,TGD-Base,0.0099416372243066008,median_across_seeds,kge,structural,,3,median_across_seeds,,,
01669520,dPL-MLP,test,TGD-Base_test,0.0099416372243066008,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
01669520,dPL-MLP,test_minus_train,E_CN-Base,0.00094116198158870001,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
01669520,dPL-MLP,test_minus_train,E_CN-TGD,-0.0064886805441388001,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
01669520,dPL-MLP,test_minus_train,E_TGD-Base,0.0086646971283501004,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
01669520,dPL-MLP,train,CN-Base,0.0226008023330053,median_across_seeds,kge,structural,,3,median_across_seeds,,,
01669520,dPL-MLP,train,CN-Base_train,0.0226008023330053,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
01669520,dPL-MLP,train,CN-TGD,0.0075719900890458,median_across_seeds,kge,structural,,3,median_across_seeds,,,
01669520,dPL-MLP,train,CN-TGD_train,0.0075719900890458,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
01669520,dPL-MLP,train,TGD-Base,0.0064816550331209003,median_across_seeds,kge,structural,,3,median_across_seeds,,,
01669520,dPL-MLP,train,TGD-Base_train,0.0064816550331209003,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
02011400,IC-CMA-ES,,train_minus_test,0.13001847346564621,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
02011400,IC-CMA-ES,,train_minus_test,0.1300223437477005,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
02011400,IC-CMA-ES,,train_minus_test,0.1402785324654606,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
02011400,IC-CMA-ES,test,CN-Base,0.055682693144361903,valid,kge,structural,KGE_CN_Base,,,,,
02011400,IC-CMA-ES,test,CN-Base_test,0.055682693144361903,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
02011400,IC-CMA-ES,test,CN-TGD,0.0131148557449835,valid,kge,structural,KGE_CN_TGD,,,,,
02011400,IC-CMA-ES,test,CN-TGD_test,0.0131148557449835,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
02011400,IC-CMA-ES,test,TGD-Base,0.042567837399378403,valid,kge,structural,KGE_TGD_Base,,,,,
02011400,IC-CMA-ES,test,TGD-Base_test,0.042567837399378403,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
02011400,IC-CMA-ES,test_minus_train,E_CN-Base,0.010256188717760101,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
02011400,IC-CMA-ES,test_minus_train,E_CN-TGD,-3.8702820541747221e-06,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
02011400,IC-CMA-ES,test_minus_train,E_TGD-Base,0.0102600589998143,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
02011400,IC-CMA-ES,train,CN-Base,0.045426504426601601,valid,kge,structural,KGE_CN_Base,,,,,
02011400,IC-CMA-ES,train,CN-Base_train,0.045426504426601601,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
02011400,IC-CMA-ES,train,CN-TGD,0.0131187260270376,valid,kge,structural,KGE_CN_TGD,,,,,
02011400,IC-CMA-ES,train,CN-TGD_train,0.0131187260270376,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
02011400,IC-CMA-ES,train,TGD-Base,0.032307778399564002,valid,kge,structural,KGE_TGD_Base,,,,,
02011400,IC-CMA-ES,train,TGD-Base_train,0.032307778399564002,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
02011400,IC-dPL,test,B_IC_minus_dPL,-0.01204339806165633,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02011400,IC-dPL,test,B_IC_minus_dPL,0.0072336615469205112,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02011400,IC-dPL,test,B_IC_minus_dPL,0.0087895103843466105,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02011400,IC-dPL,test,IC_minus_dPL,-0.0120433980616563,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
02011400,IC-dPL,test,IC_minus_dPL,0.0072336615469204002,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
02011400,IC-dPL,test,IC_minus_dPL,0.0087895103843466001,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
02011400,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.0025144603071007854,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02011400,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.032651395080989576,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02011400,IC-dPL,test_minus_train,D_IC_minus_dPL,0.0019379135728441188,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02011400,IC-dPL,train,A_IC_minus_dPL,0.0068515968115024917,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02011400,IC-dPL,train,A_IC_minus_dPL,0.0097481218540212966,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02011400,IC-dPL,train,A_IC_minus_dPL,0.020607997019333246,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02011400,IC-dPL,train,IC_minus_dPL,0.0068515968115023,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
02011400,IC-dPL,train,IC_minus_dPL,0.0097481218540211006,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
02011400,IC-dPL,train,IC_minus_dPL,0.020607997019333201,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
02011400,IC-dPL,train_minus_test,G_IC,0.13001847346564632,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02011400,IC-dPL,train_minus_test,G_IC,0.1300223437477005,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02011400,IC-dPL,train_minus_test,G_IC,0.14027853246546063,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02011400,IC-dPL,train_minus_test,G_IC_minus_G_dPL,-0.0019379135728441188,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02011400,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.0025144603071007854,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02011400,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.032651395080989576,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02011400,IC-dPL,train_minus_test,G_dPL,0.097370948666710921,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02011400,IC-dPL,train_minus_test,G_dPL,0.12750401315854554,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02011400,IC-dPL,train_minus_test,G_dPL,0.14221644603830474,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02011400,dPL-MLP,test,CN-Base,0.077634419520083903,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02011400,dPL-MLP,test,CN-Base_test,0.077634419520083903,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02011400,dPL-MLP,test,CN-TGD,0.041509103478225402,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02011400,dPL-MLP,test,CN-TGD_test,0.041509103478225402,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02011400,dPL-MLP,test,TGD-Base,0.044123686236804502,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02011400,dPL-MLP,test,TGD-Base_test,0.044123686236804502,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
02011400,dPL-MLP,test_minus_train,E_CN-Base,0.046804027370271402,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02011400,dPL-MLP,test_minus_train,E_CN-TGD,0.042576829516916402,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02011400,dPL-MLP,test_minus_train,E_TGD-Base,0.012270529079976601,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
02011400,dPL-MLP,train,CN-Base,0.030830392149812501,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02011400,dPL-MLP,train,CN-Base_train,0.030830392149812501,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02011400,dPL-MLP,train,CN-TGD,-0.0001830529380568,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02011400,dPL-MLP,train,CN-TGD_train,-0.0001830529380568,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02011400,dPL-MLP,train,TGD-Base,0.030265348517874501,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02011400,dPL-MLP,train,TGD-Base_train,0.030265348517874501,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
02013000,IC-CMA-ES,,train_minus_test,0.15875613834058411,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
02013000,IC-CMA-ES,,train_minus_test,0.1916272826296854,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
02013000,IC-CMA-ES,,train_minus_test,0.19676677351471081,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
02013000,IC-CMA-ES,test,CN-Base,0.091878916494567503,valid,kge,structural,KGE_CN_Base,,,,,
02013000,IC-CMA-ES,test,CN-Base_test,0.091878916494567503,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
02013000,IC-CMA-ES,test,CN-TGD,0.050324557926797901,valid,kge,structural,KGE_CN_TGD,,,,,
02013000,IC-CMA-ES,test,CN-TGD_test,0.050324557926797901,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
02013000,IC-CMA-ES,test,TGD-Base,0.041554358567769602,valid,kge,structural,KGE_TGD_Base,,,,,
02013000,IC-CMA-ES,test,TGD-Base_test,0.041554358567769602,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
02013000,IC-CMA-ES,test_minus_train,E_CN-Base,0.0380106351741267,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
02013000,IC-CMA-ES,test_minus_train,E_CN-TGD,0.032871144289101102,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
02013000,IC-CMA-ES,test_minus_train,E_TGD-Base,0.0051394908850255,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
02013000,IC-CMA-ES,train,CN-Base,0.053868281320440803,valid,kge,structural,KGE_CN_Base,,,,,
02013000,IC-CMA-ES,train,CN-Base_train,0.053868281320440803,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
02013000,IC-CMA-ES,train,CN-TGD,0.017453413637696601,valid,kge,structural,KGE_CN_TGD,,,,,
02013000,IC-CMA-ES,train,CN-TGD_train,0.017453413637696601,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
02013000,IC-CMA-ES,train,TGD-Base,0.036414867682744101,valid,kge,structural,KGE_TGD_Base,,,,,
02013000,IC-CMA-ES,train,TGD-Base_train,0.036414867682744101,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
02013000,IC-dPL,test,B_IC_minus_dPL,-0.00068455841626757774,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02013000,IC-dPL,test,B_IC_minus_dPL,-0.035381705484760273,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02013000,IC-dPL,test,B_IC_minus_dPL,-0.049106393023048978,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02013000,IC-dPL,test,IC_minus_dPL,-0.0006845584162675,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
02013000,IC-dPL,test,IC_minus_dPL,-0.0353817054847601,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
02013000,IC-dPL,test,IC_minus_dPL,-0.049106393023048901,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
02013000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.0036421749546590165,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02013000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.032671954857539598,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02013000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.058189473437303851,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02013000,IC-dPL,train,A_IC_minus_dPL,-0.0027097506272206751,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02013000,IC-dPL,train,A_IC_minus_dPL,0.0029576165383914388,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02013000,IC-dPL,train,A_IC_minus_dPL,0.0090830804142548738,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02013000,IC-dPL,train,IC_minus_dPL,-0.0027097506272206,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
02013000,IC-dPL,train,IC_minus_dPL,0.0029576165383914002,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
02013000,IC-dPL,train,IC_minus_dPL,0.0090830804142547003,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
02013000,IC-dPL,train_minus_test,G_IC,0.15875613834058422,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02013000,IC-dPL,train_minus_test,G_IC,0.19162728262968542,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02013000,IC-dPL,train_minus_test,G_IC,0.19676677351471095,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02013000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.0036421749546590165,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02013000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.032671954857539598,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02013000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.058189473437303851,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02013000,IC-dPL,train_minus_test,G_dPL,0.1385773000774071,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02013000,IC-dPL,train_minus_test,G_dPL,0.1551139633859252,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02013000,IC-dPL,train_minus_test,G_dPL,0.15895532777214583,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02013000,dPL-MLP,test,CN-Base,0.042562935946885802,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02013000,dPL-MLP,test,CN-Base_test,0.042562935946885802,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02013000,dPL-MLP,test,CN-TGD,0.012249252196498001,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02013000,dPL-MLP,test,CN-TGD_test,0.012249252196498001,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02013000,dPL-MLP,test,TGD-Base,0.027829671029480901,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02013000,dPL-MLP,test,TGD-Base_test,0.027829671029480901,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
02013000,dPL-MLP,test_minus_train,E_CN-Base,-0.0131078318054991,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02013000,dPL-MLP,test_minus_train,E_CN-TGD,-0.0081981975349453007,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02013000,dPL-MLP,test_minus_train,E_TGD-Base,-0.020378027694738701,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
02013000,dPL-MLP,train,CN-Base,0.059993745196304203,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02013000,dPL-MLP,train,CN-Base_train,0.059993745196304203,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02013000,dPL-MLP,train,CN-TGD,0.0117860464720845,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02013000,dPL-MLP,train,CN-TGD_train,0.0117860464720845,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
02013000,dPL-MLP,train,TGD-Base,0.048207698724219601,median_across_seeds,kge,structural,,3,median_across_seeds,,,
02013000,dPL-MLP,train,TGD-Base_train,0.048207698724219601,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
02014000,IC-CMA-ES,,train_minus_test,0.17127570316670021,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
02014000,IC-CMA-ES,,train_minus_test,0.18144018394382,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
02014000,IC-CMA-ES,,train_minus_test,0.1817331199972802,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
02014000,IC-CMA-ES,test,CN-Base,0.042922827350115801,valid,kge,structural,KGE_CN_Base,,,,,
02014000,IC-CMA-ES,test,CN-Base_test,0.042922827350115801,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
02014000,IC-CMA-ES,test,CN-TGD,0.0163420818413724,valid,kge,structural,KGE_CN_TGD,,,,,
02014000,IC-CMA-ES,test,CN-TGD_test,0.0163420818413724,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
02014000,IC-CMA-ES,test,TGD-Base,0.026580745508743401,valid,kge,structural,KGE_TGD_Base,,,,,
02014000,IC-CMA-ES,test,TGD-Base_test,0.026580745508743401,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
02014000,IC-CMA-ES,test_minus_train,E_CN-Base,-0.0101644807771197,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
02014000,IC-CMA-ES,test_minus_train,E_CN-TGD,0.00029293605346020001,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
02014000,IC-CMA-ES,test_minus_train,E_TGD-Base,-0.010457416830579901,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
02014000,IC-CMA-ES,train,CN-Base,0.0530873081272355,valid,kge,structural,KGE_CN_Base,,,,,
02014000,IC-CMA-ES,train,CN-Base_train,0.0530873081272355,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
02014000,IC-CMA-ES,train,CN-TGD,0.016049145787912101,valid,kge,structural,KGE_CN_TGD,,,,,
02014000,IC-CMA-ES,train,CN-TGD_train,0.016049145787912101,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
02014000,IC-CMA-ES,train,TGD-Base,0.037038162339323402,valid,kge,structural,KGE_TGD_Base,,,,,
02014000,IC-CMA-ES,train,TGD-Base_train,0.037038162339323402,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
02014000,IC-dPL,test,B_IC_minus_dPL,-0.0061893151508741751,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02014000,IC-dPL,test,B_IC_minus_dPL,-0.024603392868562945,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02014000,IC-dPL,test,B_IC_minus_dPL,-0.027031448929885293,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02014000,IC-dPL,test,IC_minus_dPL,-0.0061893151508739998,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
02014000,IC-dPL,test,IC_minus_dPL,-0.0246033928685629,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
02014000,IC-dPL,test,IC_minus_dPL,-0.0270314489298852,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
02014000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.020595140129104572,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02014000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.038129984150748197,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02014000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.042844596666565926,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02014000,IC-dPL,train,A_IC_minus_dPL,0.011098535220862904,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
02014000,IC-dPL,train,A_IC_minus_dPL,0.014405824978230397,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
02014000,IC-dPL,train,A_IC_minus_dPL,0.018241203798002981,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
02014000,IC-dPL,train,IC_minus_dPL,0.011098535220862901,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
02014000,IC-dPL,train,IC_minus_dPL,0.0144058249782303,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
02014000,IC-dPL,train,IC_minus_dPL,0.018241203798002901,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
