basin_id,paradigm,model,period,seed_or_restart,ct_error_signed,ct_error_abs,amjj_error_signed,amjj_error_abs
02028500,dPL-MLP,XAJ-TGD,test,selected_restart,4.466666666666667,11.533333333333331,-0.0188078838385786,0.0366518653413563
02028500,dPL-MLP,XAJ-CN,test,selected_restart,7.2,11.2,-0.0101791429318632,0.0323196041326045
02038850,IC-CMA-ES,XAJ-Base,test,selected_restart,-8.6,13.133333333333333,-0.0343970290263711,0.0374388228221653
02038850,IC-CMA-ES,XAJ-TGD,test,selected_restart,-4.066666666666666,12.866666666666667,-0.0221057525714456,0.0330374983597472
02038850,IC-CMA-ES,XAJ-CN,test,selected_restart,-6.0,12.266666666666667,-0.0284569950342396,0.0363441547982549
02038850,dPL-MLP,XAJ-Base,test,selected_restart,0.5333333333333333,11.2,-0.0163175614118793,0.0236594074837502
02038850,dPL-MLP,XAJ-TGD,test,selected_restart,4.2,13.933333333333334,-0.0096856982946613,0.0214446242505269
02038850,dPL-MLP,XAJ-CN,test,selected_restart,3.466666666666667,13.733333333333333,-0.0098496686856169,0.021690944221828
02046000,IC-CMA-ES,XAJ-Base,test,selected_restart,4.6,31.8,-0.0526065193612818,0.0697629179505951
02046000,IC-CMA-ES,XAJ-TGD,test,selected_restart,10.8,37.73333333333333,-0.0473484732706789,0.0550371215214805
02046000,IC-CMA-ES,XAJ-CN,test,selected_restart,7.933333333333334,29.666666666666668,-0.0536347451805516,0.0650933049818301
02046000,dPL-MLP,XAJ-Base,test,selected_restart,5.2,30.266666666666666,-0.0680256528655136,0.0710630783050627
02046000,dPL-MLP,XAJ-TGD,test,selected_restart,8.4,32.53333333333333,-0.0692209803064112,0.0722677040705453
02046000,dPL-MLP,XAJ-CN,test,selected_restart,10.733333333333333,32.86666666666667,-0.0597348156570836,0.0634385341507691
02051500,IC-CMA-ES,XAJ-Base,test,selected_restart,-10.133333333333333,20.0,-0.0421096410509403,0.0560750426795361
02051500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-5.933333333333334,21.666666666666668,-0.0535582091566379,0.0548431776952052
02051500,IC-CMA-ES,XAJ-CN,test,selected_restart,-4.533333333333333,20.133333333333333,-0.0399980486588136,0.0536122278124221
02051500,dPL-MLP,XAJ-Base,test,selected_restart,-4.933333333333334,12.133333333333333,-0.0420641130364394,0.04666313425358
02051500,dPL-MLP,XAJ-TGD,test,selected_restart,-3.733333333333333,17.333333333333332,-0.0440976178801512,0.0499153573876209
02051500,dPL-MLP,XAJ-CN,test,selected_restart,-0.8666666666666667,12.6,-0.0330655461705184,0.0418977746929314
02053200,IC-CMA-ES,XAJ-Base,test,selected_restart,-0.6,19.266666666666666,-0.0407847043309161,0.070759191036679
02053200,IC-CMA-ES,XAJ-TGD,test,selected_restart,-3.533333333333333,17.666666666666668,-0.0491750514937986,0.0675034466290263
02053200,IC-CMA-ES,XAJ-CN,test,selected_restart,8.533333333333333,20.666666666666668,-0.0239542195134907,0.058560968478897
02053200,dPL-MLP,XAJ-Base,test,selected_restart,-0.4666666666666667,17.533333333333335,-0.0375892739925334,0.0597653255807166
02053200,dPL-MLP,XAJ-TGD,test,selected_restart,-0.6666666666666666,17.066666666666666,-0.0370041970345923,0.0552518756568622
02053200,dPL-MLP,XAJ-CN,test,selected_restart,1.9333333333333331,17.666666666666668,-0.0323173077338486,0.0652943297108204
02053800,IC-CMA-ES,XAJ-Base,test,selected_restart,2.7333333333333334,16.2,-0.0265568295300291,0.0323023972911891
02053800,IC-CMA-ES,XAJ-TGD,test,selected_restart,5.533333333333333,16.333333333333332,-0.0147997040729013,0.0295262455903699
02053800,IC-CMA-ES,XAJ-CN,test,selected_restart,9.6,15.6,-0.0035859017749912,0.0275647787067361
02053800,dPL-MLP,XAJ-Base,test,selected_restart,2.533333333333333,14.933333333333334,-0.0230366209328459,0.0320121286315974
02053800,dPL-MLP,XAJ-TGD,test,selected_restart,2.066666666666667,16.333333333333332,-0.0214676826377994,0.0313260468549376
02053800,dPL-MLP,XAJ-CN,test,selected_restart,8.8,14.0,-0.004897751329371,0.0281083110785654
02055100,IC-CMA-ES,XAJ-Base,test,selected_restart,-17.733333333333334,27.466666666666665,-0.084821815098907,0.0871112011129343
02055100,IC-CMA-ES,XAJ-TGD,test,selected_restart,-13.533333333333331,24.6,-0.0516661175147548,0.0639967062652849
02055100,IC-CMA-ES,XAJ-CN,test,selected_restart,-12.6,23.4,-0.052631566232031,0.0629461229360354
02055100,dPL-MLP,XAJ-Base,test,selected_restart,2.933333333333333,7.733333333333333,0.0027101617996041,0.033382158599971
02055100,dPL-MLP,XAJ-TGD,test,selected_restart,3.466666666666667,8.133333333333333,0.0062556358122969,0.0341034424663704
02055100,dPL-MLP,XAJ-CN,test,selected_restart,6.533333333333333,8.933333333333334,0.0104481530134027,0.0342695266386098
02056900,IC-CMA-ES,XAJ-Base,test,selected_restart,-1.9333333333333331,15.666666666666666,-0.0355845147109954,0.0458952975900026
02056900,IC-CMA-ES,XAJ-TGD,test,selected_restart,6.0,15.733333333333333,-0.0071037057774195,0.0373078788893888
02056900,IC-CMA-ES,XAJ-CN,test,selected_restart,4.933333333333334,15.466666666666669,-0.0111248318092951,0.0365854884761045
02056900,dPL-MLP,XAJ-Base,test,selected_restart,3.1333333333333333,11.266666666666667,-0.0222345047927826,0.0317785058007138
02056900,dPL-MLP,XAJ-TGD,test,selected_restart,2.4,8.666666666666666,-0.0288322730597783,0.0308502385127002
02056900,dPL-MLP,XAJ-CN,test,selected_restart,6.6,9.933333333333334,-0.0161216024296412,0.0269854714068032
02059500,IC-CMA-ES,XAJ-Base,test,selected_restart,-19.73333333333333,20.4,-0.1038956691189273,0.1038956691189273
02059500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-19.4,20.6,-0.1065375446641112,0.1065375446641112
02059500,IC-CMA-ES,XAJ-CN,test,selected_restart,-17.4,18.866666666666667,-0.0981371938550139,0.0981371938550139
02059500,dPL-MLP,XAJ-Base,test,selected_restart,1.8,5.0,-0.0307040064894819,0.0319194760217341
02059500,dPL-MLP,XAJ-TGD,test,selected_restart,2.066666666666667,6.2,-0.0303749650084639,0.0333863741451574
02059500,dPL-MLP,XAJ-CN,test,selected_restart,4.0,5.866666666666666,-0.0262535452210569,0.0281951448372516
02064000,IC-CMA-ES,XAJ-Base,test,selected_restart,-13.333333333333334,14.4,-0.0591740979795567,0.0595408403496947
02064000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-12.266666666666667,14.0,-0.0604527874832265,0.0616331412018345
02064000,IC-CMA-ES,XAJ-CN,test,selected_restart,-10.533333333333331,12.133333333333333,-0.0523155782664728,0.0534106768792806
02064000,dPL-MLP,XAJ-Base,test,selected_restart,0.6,8.466666666666667,-0.0220805678809595,0.0344501113452659
02064000,dPL-MLP,XAJ-TGD,test,selected_restart,2.933333333333333,9.066666666666666,-0.0161639108305089,0.033682900225932
02064000,dPL-MLP,XAJ-CN,test,selected_restart,2.6,10.6,-0.0205047959133895,0.031824651912664
02065500,IC-CMA-ES,XAJ-Base,test,selected_restart,-7.8,15.933333333333334,-0.0478482446070198,0.0548191899887149
02065500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-9.266666666666667,14.733333333333333,-0.044289486705828,0.0508750634187859
02065500,IC-CMA-ES,XAJ-CN,test,selected_restart,-8.0,13.333333333333334,-0.0480362962678754,0.05127642321531
02065500,dPL-MLP,XAJ-Base,test,selected_restart,-3.533333333333333,13.933333333333334,-0.0370582422609809,0.0396312922269902
02065500,dPL-MLP,XAJ-TGD,test,selected_restart,-4.333333333333333,13.933333333333334,-0.0340170573190533,0.0360439070133193
02065500,dPL-MLP,XAJ-CN,test,selected_restart,-3.4,14.466666666666669,-0.0387849709387306,0.0418240306842152
02069700,IC-CMA-ES,XAJ-Base,test,selected_restart,-3.1333333333333333,12.066666666666666,-0.0459098182185246,0.0462081951864206
02069700,IC-CMA-ES,XAJ-TGD,test,selected_restart,-2.466666666666667,12.466666666666669,-0.0399894974692418,0.0416982978077113
02069700,IC-CMA-ES,XAJ-CN,test,selected_restart,-3.4,12.733333333333333,-0.0449850899044428,0.0460754178928974
02069700,dPL-MLP,XAJ-Base,test,selected_restart,-1.2666666666666666,13.0,-0.0348450096511596,0.0371107591554202
02069700,dPL-MLP,XAJ-TGD,test,selected_restart,0.4666666666666667,11.8,-0.032798709677036,0.0358282290360121
02069700,dPL-MLP,XAJ-CN,test,selected_restart,3.933333333333333,10.866666666666667,-0.0287478170855595,0.0337048672998624
02070000,IC-CMA-ES,XAJ-Base,test,selected_restart,-13.133333333333333,17.8,-0.05041684501628,0.0643188440285888
02070000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-7.666666666666667,15.0,-0.0373319505975636,0.0536641422393686
02070000,IC-CMA-ES,XAJ-CN,test,selected_restart,-6.6,14.333333333333334,-0.0432126859154296,0.0537125749868916
02070000,dPL-MLP,XAJ-Base,test,selected_restart,-2.2666666666666666,7.733333333333333,-0.0331041146641962,0.0388619150822998
02070000,dPL-MLP,XAJ-TGD,test,selected_restart,-2.066666666666667,7.4,-0.0342356323526295,0.0385108308102331
02070000,dPL-MLP,XAJ-CN,test,selected_restart,0.5333333333333333,8.4,-0.0292267302002502,0.0371018028364222
02074500,IC-CMA-ES,XAJ-Base,test,selected_restart,-18.0,18.8,-0.0667721255595756,0.0727420742010776
02074500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-5.733333333333333,14.533333333333331,-0.0561970441515518,0.0573656734711237
02074500,IC-CMA-ES,XAJ-CN,test,selected_restart,-8.666666666666666,14.0,-0.0490415095264984,0.0495697815177101
02074500,dPL-MLP,XAJ-Base,test,selected_restart,-1.0666666666666669,7.733333333333333,-0.033310519553748,0.0435160304391447
02074500,dPL-MLP,XAJ-TGD,test,selected_restart,-0.4666666666666667,8.333333333333334,-0.0332897155458999,0.0453093231334496
02074500,dPL-MLP,XAJ-CN,test,selected_restart,-3.466666666666667,9.733333333333333,-0.0380817342773351,0.0432795897050101
02077200,IC-CMA-ES,XAJ-Base,test,selected_restart,-7.333333333333333,34.8,-0.1070239465980495,0.1070239465980495
02077200,IC-CMA-ES,XAJ-TGD,test,selected_restart,-6.6,35.266666666666666,-0.0900320692905551,0.0927123545895349
02077200,IC-CMA-ES,XAJ-CN,test,selected_restart,-7.333333333333333,36.266666666666666,-0.1034382287709679,0.1034382287709679
02077200,dPL-MLP,XAJ-Base,test,selected_restart,2.333333333333333,20.73333333333333,-0.0424643274693455,0.0722936693772745
02077200,dPL-MLP,XAJ-TGD,test,selected_restart,5.333333333333333,19.066666666666663,-0.0271736519087121,0.0748425358815883
02077200,dPL-MLP,XAJ-CN,test,selected_restart,3.333333333333333,21.466666666666665,-0.0494071514952943,0.0708502572569911
02081500,IC-CMA-ES,XAJ-Base,test,selected_restart,2.466666666666667,30.73333333333333,-0.0762550129872616,0.0772095156437712
02081500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-9.666666666666666,22.066666666666663,-0.0606541754684901,0.0606541754684901
02081500,IC-CMA-ES,XAJ-CN,test,selected_restart,11.6,36.0,-0.0333583180489198,0.0371593362441078
02081500,dPL-MLP,XAJ-Base,test,selected_restart,1.0,23.8,-0.0351715405168191,0.0352634058645207
02081500,dPL-MLP,XAJ-TGD,test,selected_restart,-0.8666666666666667,20.866666666666667,-0.0363995884241715,0.0366698501710977
02081500,dPL-MLP,XAJ-CN,test,selected_restart,2.466666666666667,22.866666666666667,-0.041992943920896,0.0457339398787972
02082950,IC-CMA-ES,XAJ-Base,test,selected_restart,-8.333333333333334,26.066666666666663,-0.0388888893830653,0.060785490912413
02082950,IC-CMA-ES,XAJ-TGD,test,selected_restart,-3.933333333333333,23.666666666666668,-0.0377025374082601,0.058282541849787
02082950,IC-CMA-ES,XAJ-CN,test,selected_restart,-2.8,22.4,-0.0299426151621218,0.0513455690131336
02082950,dPL-MLP,XAJ-Base,test,selected_restart,-0.8666666666666667,17.8,-0.0316695976563171,0.0497064161930159
02082950,dPL-MLP,XAJ-TGD,test,selected_restart,-1.6666666666666667,19.933333333333334,-0.0361948498395955,0.0533764010852326
02082950,dPL-MLP,XAJ-CN,test,selected_restart,0.1333333333333333,18.666666666666668,-0.0291763855326052,0.0486896458897666
02092500,IC-CMA-ES,XAJ-Base,test,selected_restart,-6.266666666666667,22.53333333333333,-0.0232571123197585,0.043368052103571
02092500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-9.466666666666669,20.133333333333333,-0.0477504594281226,0.0590718242238273
02092500,IC-CMA-ES,XAJ-CN,test,selected_restart,-7.6,18.666666666666668,-0.0431299714401274,0.0575759835750173
02092500,dPL-MLP,XAJ-Base,test,selected_restart,-6.0,20.8,-0.0264097842728008,0.0408264072323361
02092500,dPL-MLP,XAJ-TGD,test,selected_restart,-7.333333333333333,20.666666666666668,-0.0325714720442801,0.0436635655870348
02092500,dPL-MLP,XAJ-CN,test,selected_restart,-4.066666666666666,19.933333333333334,-0.0204317423855175,0.0392700393286283
02096846,IC-CMA-ES,XAJ-Base,test,selected_restart,-2.333333333333333,41.8,-0.0887287886794771,0.0999415556365041
02096846,IC-CMA-ES,XAJ-TGD,test,selected_restart,-5.4,44.6,-0.1109140683567887,0.1183485485388625
02096846,IC-CMA-ES,XAJ-CN,test,selected_restart,0.7333333333333333,32.6,-0.0689089416818187,0.0829708737673934
02096846,dPL-MLP,XAJ-Base,test,selected_restart,4.066666666666666,25.133333333333333,-0.0433608739928768,0.0748185070894734
02096846,dPL-MLP,XAJ-TGD,test,selected_restart,5.0,23.8,-0.0479223643100625,0.0785826422316408
02096846,dPL-MLP,XAJ-CN,test,selected_restart,11.266666666666667,25.0,-0.0249758555845783,0.0624171048699249
02102908,IC-CMA-ES,XAJ-Base,test,selected_restart,13.933333333333334,14.866666666666667,0.0161717441293703,0.0279438603998119
02102908,IC-CMA-ES,XAJ-TGD,test,selected_restart,18.2,19.4,0.0186996953301735,0.0301127989173824
02102908,IC-CMA-ES,XAJ-CN,test,selected_restart,19.73333333333333,20.266666666666666,0.0203144060187645,0.0303782849590872
02102908,dPL-MLP,XAJ-Base,test,selected_restart,15.866666666666667,15.866666666666667,0.0265822347614275,0.0286743407262586
02102908,dPL-MLP,XAJ-TGD,test,selected_restart,16.266666666666666,16.266666666666666,0.0268954253805783,0.0290057341580968
02102908,dPL-MLP,XAJ-CN,test,selected_restart,15.8,15.8,0.0248256759457893,0.027519757033708
02108000,IC-CMA-ES,XAJ-Base,test,selected_restart,6.933333333333334,17.333333333333332,0.0027538251689243,0.0340570094747627
02108000,IC-CMA-ES,XAJ-TGD,test,selected_restart,7.266666666666667,15.933333333333334,0.0047549828202692,0.0355867137574438
02108000,IC-CMA-ES,XAJ-CN,test,selected_restart,6.4,16.933333333333334,0.0045929205230045,0.0356093935070605
02108000,dPL-MLP,XAJ-Base,test,selected_restart,6.666666666666667,15.333333333333334,0.0024582102210489,0.0346509615643108
02108000,dPL-MLP,XAJ-TGD,test,selected_restart,7.866666666666666,14.8,0.0054567194790808,0.0375474544189802
02108000,dPL-MLP,XAJ-CN,test,selected_restart,7.533333333333333,15.4,0.0099807835431067,0.035605511184267
02111180,IC-CMA-ES,XAJ-Base,test,selected_restart,-1.8,12.333333333333334,-0.0308874295056128,0.0361320439734748
02111180,IC-CMA-ES,XAJ-TGD,test,selected_restart,-0.4666666666666667,12.466666666666669,-0.0283601051469906,0.0338605308292996
02111180,IC-CMA-ES,XAJ-CN,test,selected_restart,1.3333333333333333,12.133333333333333,-0.0211783464650575,0.0290444391348276
02111180,dPL-MLP,XAJ-Base,test,selected_restart,-2.0,9.866666666666667,-0.026398248066531,0.0300480886060686
02111180,dPL-MLP,XAJ-TGD,test,selected_restart,-1.0666666666666669,8.8,-0.0236199017266694,0.0289475311609256
02111180,dPL-MLP,XAJ-CN,test,selected_restart,0.8,8.666666666666666,-0.0216612921059394,0.0271431159965319
02111500,IC-CMA-ES,XAJ-Base,test,selected_restart,5.466666666666667,12.533333333333331,0.0049179693901844,0.0193814300092954
02111500,IC-CMA-ES,XAJ-TGD,test,selected_restart,5.733333333333333,13.333333333333334,0.0103745034182377,0.0306477316872404
02111500,IC-CMA-ES,XAJ-CN,test,selected_restart,9.133333333333333,14.066666666666666,0.0137974580967732,0.022859826746848
02111500,dPL-MLP,XAJ-Base,test,selected_restart,3.8666666666666663,11.066666666666666,-0.0033630360320898,0.0163270021070219
02111500,dPL-MLP,XAJ-TGD,test,selected_restart,3.066666666666667,11.466666666666669,-0.0052936930612417,0.0175960793683108
02111500,dPL-MLP,XAJ-CN,test,selected_restart,6.266666666666667,10.933333333333334,-0.0002299526488475,0.0139318867732684
02112120,IC-CMA-ES,XAJ-Base,test,selected_restart,8.466666666666667,11.666666666666666,0.0098931045425462,0.0264421159354003
02112120,IC-CMA-ES,XAJ-TGD,test,selected_restart,0.6,10.333333333333334,-0.0124634284682544,0.0243170899112816
02112120,IC-CMA-ES,XAJ-CN,test,selected_restart,2.2666666666666666,9.066666666666666,-0.0070052980291319,0.0242788397632141
02112120,dPL-MLP,XAJ-Base,test,selected_restart,5.0,9.266666666666667,-0.0001527844774198,0.0202725469840921
02112120,dPL-MLP,XAJ-TGD,test,selected_restart,7.066666666666666,10.0,0.0051722666713126,0.022470913308199
02112120,dPL-MLP,XAJ-CN,test,selected_restart,10.133333333333333,10.4,0.0082653374565172,0.0221729798632847
02112360,IC-CMA-ES,XAJ-Base,test,selected_restart,2.7333333333333334,11.4,-0.0173405649393387,0.0322976152310947
02112360,IC-CMA-ES,XAJ-TGD,test,selected_restart,4.333333333333333,11.666666666666666,-0.0137846928963649,0.0296932677636723
02112360,IC-CMA-ES,XAJ-CN,test,selected_restart,4.466666666666667,9.8,-0.0104940496017126,0.0277572783031476
02112360,dPL-MLP,XAJ-Base,test,selected_restart,4.533333333333333,10.0,-0.0110155534872997,0.0264862885286589
02112360,dPL-MLP,XAJ-TGD,test,selected_restart,2.933333333333333,8.4,-0.0162518036494243,0.0273449947645445
02112360,dPL-MLP,XAJ-CN,test,selected_restart,8.333333333333334,10.866666666666667,-0.0049003235627798,0.0246571376819477
02118500,IC-CMA-ES,XAJ-Base,test,selected_restart,-2.2,9.8,-0.0365848993909318,0.0385038103973749
02118500,IC-CMA-ES,XAJ-TGD,test,selected_restart,3.066666666666667,9.066666666666666,-0.0114381259334046,0.0276417427896844
02118500,IC-CMA-ES,XAJ-CN,test,selected_restart,4.2,9.666666666666666,-0.0102041081241726,0.025987153554475
02118500,dPL-MLP,XAJ-Base,test,selected_restart,1.2666666666666666,7.933333333333334,-0.0217309401086925,0.0244922962695472
02118500,dPL-MLP,XAJ-TGD,test,selected_restart,-0.5333333333333333,8.533333333333333,-0.028476470276908,0.0301618212048192
02118500,dPL-MLP,XAJ-CN,test,selected_restart,1.4,8.866666666666667,-0.0224089955937821,0.0265046838695229
02125000,IC-CMA-ES,XAJ-Base,test,selected_restart,-2.1333333333333333,6.4,-0.0063034340110885,0.0358247342658216
02125000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-0.4,7.466666666666667,-0.0036711354422039,0.0322839959879074
02125000,IC-CMA-ES,XAJ-CN,test,selected_restart,1.0666666666666669,8.666666666666666,0.0030689448746574,0.044683864509282
02125000,dPL-MLP,XAJ-Base,test,selected_restart,6.066666666666666,10.733333333333333,0.045420801205688,0.0612571297422655
02125000,dPL-MLP,XAJ-TGD,test,selected_restart,4.4,9.733333333333333,0.0410054137937757,0.0572652651206263
02125000,dPL-MLP,XAJ-CN,test,selected_restart,4.466666666666667,9.933333333333334,0.0349252338839106,0.0520952123736946
02128000,IC-CMA-ES,XAJ-Base,test,selected_restart,-10.0,26.133333333333333,-0.0828683795716101,0.0828683795716101
02128000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-8.733333333333333,24.2,-0.0458701116031144,0.0657465109472266
02128000,IC-CMA-ES,XAJ-CN,test,selected_restart,-13.4,28.866666666666667,-0.0747715187257264,0.0779066711390838
02128000,dPL-MLP,XAJ-Base,test,selected_restart,-2.6666666666666665,18.666666666666668,-0.0262341024662787,0.0408813883820978
02128000,dPL-MLP,XAJ-TGD,test,selected_restart,-2.333333333333333,18.866666666666667,-0.0254190963691209,0.0419328242500432
02128000,dPL-MLP,XAJ-CN,test,selected_restart,-5.2,18.8,-0.0482850787228082,0.0510848969784135
02137727,IC-CMA-ES,XAJ-Base,test,selected_restart,-0.5333333333333333,5.066666666666666,-0.0140891628676849,0.0230369876330985
02137727,IC-CMA-ES,XAJ-TGD,test,selected_restart,0.0666666666666666,5.8,-0.0143690712466039,0.023224163105676
02137727,IC-CMA-ES,XAJ-CN,test,selected_restart,-3.4,11.0,-0.0223819580886958,0.0364616432861241
02137727,dPL-MLP,XAJ-Base,test,selected_restart,2.533333333333333,6.533333333333333,-0.0039661802067556,0.0217193988917829
02137727,dPL-MLP,XAJ-TGD,test,selected_restart,1.8,5.933333333333334,-0.0052248246683873,0.0222202535226345
02137727,dPL-MLP,XAJ-CN,test,selected_restart,4.733333333333333,6.866666666666666,-0.001294518233756,0.0224725664164517
02140991,IC-CMA-ES,XAJ-Base,test,selected_restart,1.5333333333333334,9.666666666666666,-0.0079316188730875,0.0255692343362519
02140991,IC-CMA-ES,XAJ-TGD,test,selected_restart,7.666666666666667,10.866666666666667,0.0137242069007873,0.0310846335976164
02140991,IC-CMA-ES,XAJ-CN,test,selected_restart,0.5333333333333333,11.466666666666669,-0.0171956558861414,0.0284473985926277
02140991,dPL-MLP,XAJ-Base,test,selected_restart,3.6666666666666665,7.266666666666667,0.0011076013408025,0.0215671896629933
02140991,dPL-MLP,XAJ-TGD,test,selected_restart,1.3333333333333333,6.8,-0.0026534755863825,0.0246378830120096
02140991,dPL-MLP,XAJ-CN,test,selected_restart,2.4,6.533333333333333,-0.0007077783185322,0.021416845432913
02143000,IC-CMA-ES,XAJ-Base,test,selected_restart,1.2666666666666666,7.933333333333334,-0.0069698185614345,0.0244491240034367
02143000,IC-CMA-ES,XAJ-TGD,test,selected_restart,1.4,7.4,-0.0033773065499064,0.0202282381145404
02143000,IC-CMA-ES,XAJ-CN,test,selected_restart,3.6666666666666665,7.533333333333333,0.0001609394061965,0.0252307641002901
02143000,dPL-MLP,XAJ-Base,test,selected_restart,1.6666666666666667,5.933333333333334,-0.0086219609669444,0.0195849461974609
02143000,dPL-MLP,XAJ-TGD,test,selected_restart,-0.5333333333333333,5.733333333333333,-0.0191534500213064,0.0230443049876519
02143000,dPL-MLP,XAJ-CN,test,selected_restart,2.333333333333333,6.066666666666666,-0.0065850318363902,0.0202309201623411
02143040,IC-CMA-ES,XAJ-Base,test,selected_restart,1.2,9.066666666666666,0.0088730715817185,0.0198033314245309
02143040,IC-CMA-ES,XAJ-TGD,test,selected_restart,1.2666666666666666,8.866666666666667,0.0092430535064113,0.0223733605243132
02143040,IC-CMA-ES,XAJ-CN,test,selected_restart,3.8666666666666663,8.533333333333333,0.0150255792444917,0.0239433820077244
02143040,dPL-MLP,XAJ-Base,test,selected_restart,-0.2666666666666666,8.533333333333333,0.0030315879092586,0.0219717798837206
02143040,dPL-MLP,XAJ-TGD,test,selected_restart,-1.6666666666666667,8.733333333333333,-0.0048143393689421,0.0215056528667079
02143040,dPL-MLP,XAJ-CN,test,selected_restart,4.2,10.066666666666666,0.0147207571174673,0.0288970895096777
02149000,IC-CMA-ES,XAJ-Base,test,selected_restart,6.333333333333333,12.2,-0.0137769907528848,0.0259917402871258
02149000,IC-CMA-ES,XAJ-TGD,test,selected_restart,8.733333333333333,13.4,-0.0032559374784122,0.0244114527770472
02149000,IC-CMA-ES,XAJ-CN,test,selected_restart,8.666666666666666,13.6,-0.0072688003197005,0.0256976264723809
02149000,dPL-MLP,XAJ-Base,test,selected_restart,6.933333333333334,10.933333333333334,-0.0044901658907225,0.0239785540112527
02149000,dPL-MLP,XAJ-TGD,test,selected_restart,7.266666666666667,11.266666666666667,-0.0046859840367923,0.0248820768514557
02149000,dPL-MLP,XAJ-CN,test,selected_restart,10.933333333333334,13.6,0.0016064057931611,0.0241404450654272
02152100,IC-CMA-ES,XAJ-Base,test,selected_restart,-2.333333333333333,15.0,-0.0024000354550741,0.0428321684209635
02152100,IC-CMA-ES,XAJ-TGD,test,selected_restart,-0.4666666666666667,14.733333333333333,0.0007027687686221,0.0437737300801407
02152100,IC-CMA-ES,XAJ-CN,test,selected_restart,-0.2666666666666666,14.666666666666666,0.0013048233645694,0.0439471219786138
02152100,dPL-MLP,XAJ-Base,test,selected_restart,-6.0,12.266666666666667,-0.0150008577051225,0.0419483868665288
02152100,dPL-MLP,XAJ-TGD,test,selected_restart,-7.4,12.866666666666667,-0.02388445813879,0.0435545390016958
02152100,dPL-MLP,XAJ-CN,test,selected_restart,-2.466666666666667,11.4,-0.0094940809351665,0.0424175678081106
02177000,IC-CMA-ES,XAJ-Base,test,selected_restart,-6.6,8.333333333333334,-0.0277268676201389,0.028221855494411
02177000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-6.0,7.733333333333333,-0.0248434144496804,0.0256494630704634
02177000,IC-CMA-ES,XAJ-CN,test,selected_restart,-5.4,7.4,-0.0227867422739551,0.0239464113932666
02177000,dPL-MLP,XAJ-Base,test,selected_restart,-7.333333333333333,8.533333333333333,-0.0283942141373838,0.0283942141373838
02177000,dPL-MLP,XAJ-TGD,test,selected_restart,-7.133333333333334,8.333333333333334,-0.0292387751976535,0.0292387751976535
02177000,dPL-MLP,XAJ-CN,test,selected_restart,-6.4,7.866666666666666,-0.0270710883776233,0.0270710883776233
02178400,IC-CMA-ES,XAJ-Base,test,selected_restart,-5.8,9.266666666666667,-0.0291554222013474,0.0322724834774918
02178400,IC-CMA-ES,XAJ-TGD,test,selected_restart,-4.066666666666666,8.333333333333334,-0.0252098867799759,0.0309512152298461
02178400,IC-CMA-ES,XAJ-CN,test,selected_restart,-5.8,8.2,-0.0271575887507121,0.0301882073973603
02178400,dPL-MLP,XAJ-Base,test,selected_restart,-4.666666666666667,7.333333333333333,-0.0232396711414973,0.0274591282700486
02178400,dPL-MLP,XAJ-TGD,test,selected_restart,-4.8,8.8,-0.0275130976742427,0.028709932105154
02178400,dPL-MLP,XAJ-CN,test,selected_restart,-3.2666666666666666,7.8,-0.020900972635142,0.0235545629956258
02193340,IC-CMA-ES,XAJ-Base,test,selected_restart,1.6,10.533333333333331,-0.0202983706800742,0.0606730944827884
02193340,IC-CMA-ES,XAJ-TGD,test,selected_restart,10.533333333333331,14.266666666666667,0.0071812262526548,0.0516124952632141
02193340,IC-CMA-ES,XAJ-CN,test,selected_restart,-0.8666666666666667,16.333333333333332,-0.0362433611957831,0.0573016213293562
02193340,dPL-MLP,XAJ-Base,test,selected_restart,4.2,4.2,0.0285814593624468,0.0501171392083867
02193340,dPL-MLP,XAJ-TGD,test,selected_restart,5.533333333333333,6.6,0.0219480301331873,0.0476508952062034
02193340,dPL-MLP,XAJ-CN,test,selected_restart,7.4,7.666666666666667,0.0277805795661008,0.0493698678295516
02196000,IC-CMA-ES,XAJ-Base,test,selected_restart,1.4666666666666666,23.6,-0.0638795139094012,0.0638795139094012
02196000,IC-CMA-ES,XAJ-TGD,test,selected_restart,0.1333333333333333,24.53333333333333,-0.0654747040768283,0.0654747040768283
02196000,IC-CMA-ES,XAJ-CN,test,selected_restart,-2.0,26.933333333333334,-0.0809104192207075,0.0809104192207075
02196000,dPL-MLP,XAJ-Base,test,selected_restart,-0.6,20.066666666666663,-0.0443432635764099,0.0443432635764099
02196000,dPL-MLP,XAJ-TGD,test,selected_restart,,,,
02196000,dPL-MLP,XAJ-CN,test,selected_restart,2.2666666666666666,19.466666666666665,-0.039441226094943,0.039441226094943
