basin_id,paradigm,period,seed_or_restart,signature,first_model,second_model,effect_value,status,analysis_set,valid_years,effect_family,snow_stratum,snow_interval,stratum_n
01350140,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-Base,XAJ-CN,0.026539421421433899,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-Base,XAJ-CN,0.026539421421433899,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-Base,XAJ-TGD,0.0016694671469776,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-Base,XAJ-TGD,0.0016694671469776,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-TGD,XAJ-CN,0.0293975982183847,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-TGD,XAJ-CN,0.0293975982183847,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,CT,XAJ-Base,XAJ-CN,8,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,CT,XAJ-Base,XAJ-CN,8,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,CT,XAJ-Base,XAJ-TGD,4,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,CT,XAJ-Base,XAJ-TGD,4,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,CT,XAJ-TGD,XAJ-CN,3,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,median_across_seeds,CT,XAJ-TGD,XAJ-CN,3,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-CN,0.0227975283989672,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-CN,0.0227975283989672,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-CN,0.0227975283989672,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0016694671469776,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0016694671469776,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0016694671469776,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.021128061251989499,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.021128061251989499,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.021128061251989499,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-CN,8,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-CN,8,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-CN,8,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-TGD,5,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-TGD,5,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-TGD,5,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-TGD,XAJ-CN,3,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-TGD,XAJ-CN,3,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_123,CT,XAJ-TGD,XAJ-CN,3,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.0462587740858173,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.0462587740858173,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.0462587740858173,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0061288711495657002,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0061288711495657002,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0061288711495657002,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.040129902936251703,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.040129902936251703,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.040129902936251703,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-CN,8,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-CN,8,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-CN,8,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-TGD,4,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-TGD,4,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-TGD,4,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-TGD,XAJ-CN,4,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-TGD,XAJ-CN,4,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_2026,CT,XAJ-TGD,XAJ-CN,4,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.026539421421433899,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.026539421421433899,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.026539421421433899,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-TGD,-0.0028581767969506002,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-TGD,-0.0028581767969506002,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-TGD,-0.0028581767969506002,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-TGD,XAJ-CN,0.0293975982183847,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-TGD,XAJ-CN,0.0293975982183847,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,AMJJ,XAJ-TGD,XAJ-CN,0.0293975982183847,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-CN,4,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-CN,4,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-CN,4,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-TGD,1,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-TGD,1,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-TGD,1,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-TGD,XAJ-CN,3,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-TGD,XAJ-CN,3,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,test,seed_42,CT,XAJ-TGD,XAJ-CN,3,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-Base,XAJ-CN,0.0548150664919052,primary_minimum_years,primary_min5,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-Base,XAJ-CN,0.0548150664919052,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-Base,XAJ-TGD,0.0011688600102985999,primary_minimum_years,primary_min5,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-Base,XAJ-TGD,0.0011688600102985999,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-TGD,XAJ-CN,0.059749602303582901,primary_minimum_years,primary_min5,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-TGD,XAJ-CN,0.059749602303582901,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,CT,XAJ-Base,XAJ-CN,8,primary_minimum_years,primary_min5,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,CT,XAJ-Base,XAJ-CN,8,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,CT,XAJ-Base,XAJ-TGD,1,primary_minimum_years,primary_min5,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,CT,XAJ-Base,XAJ-TGD,1,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,CT,XAJ-TGD,XAJ-CN,7,primary_minimum_years,primary_min5,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,median_across_seeds,CT,XAJ-TGD,XAJ-CN,7,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-CN,0.0548150664919052,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-CN,0.0548150664919052,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-CN,0.0548150664919052,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0011688600102985999,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0011688600102985999,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0011688600102985999,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.0536462064816065,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.0536462064816065,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.0536462064816065,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-CN,8,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-CN,8,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-CN,8,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-TGD,1,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-TGD,1,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-TGD,1,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-TGD,XAJ-CN,7,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-TGD,XAJ-CN,7,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_123,CT,XAJ-TGD,XAJ-CN,7,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.074309982582160705,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.074309982582160705,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.074309982582160705,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0093169647150424008,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0093169647150424008,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0093169647150424008,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.0649930178671181,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.0649930178671181,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.0649930178671181,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-Base,XAJ-CN,11,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-Base,XAJ-CN,11,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-Base,XAJ-CN,11,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-Base,XAJ-TGD,3,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-Base,XAJ-TGD,3,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-Base,XAJ-TGD,3,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-TGD,XAJ-CN,8,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-TGD,XAJ-CN,8,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_2026,CT,XAJ-TGD,XAJ-CN,8,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.052926677080618503,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.052926677080618503,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.052926677080618503,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-Base,XAJ-TGD,-0.0068229252229644001,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-Base,XAJ-TGD,-0.0068229252229644001,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-Base,XAJ-TGD,-0.0068229252229644001,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-TGD,XAJ-CN,0.059749602303582901,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-TGD,XAJ-CN,0.059749602303582901,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,AMJJ,XAJ-TGD,XAJ-CN,0.059749602303582901,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-Base,XAJ-CN,6.5,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-Base,XAJ-CN,6.5,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-Base,XAJ-CN,6.5,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-Base,XAJ-TGD,0,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-Base,XAJ-TGD,0,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-Base,XAJ-TGD,0,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-TGD,XAJ-CN,6.5,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-TGD,XAJ-CN,6.5,valid,primary_min5_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01350140,dPL-MLP,train,seed_42,CT,XAJ-TGD,XAJ-CN,6.5,valid,sensitivity_min3_seed,14,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.035687667692770403,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.035687667692770403,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.035687667692770403,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.035687667692770403,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.035687667692770403,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.0121642826743593,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.0121642826743593,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.0121642826743593,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.0121642826743593,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.0121642826743593,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,0.0235233850184111,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,0.0235233850184111,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,0.0235233850184111,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,0.0235233850184111,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,0.0235233850184111,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-2,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-2,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-2,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-2,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-2,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,4,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,4,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,4,valid,all_available,,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,4,valid,primary_min5_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,4,valid,sensitivity_min3_seed,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-TGD,XAJ-CN,-6,primary_minimum_years,primary_min5,15,signature_error_reduction,S3,"[0.15, 0.30)",121
01365000,IC-CMA-ES,test,selected_restart,CT,XAJ-TGD,XAJ-CN,-6,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S3,"[0.15, 0.30)",121
