basin_id,start,seed,status,train_kge,test_kge,source_file,generations,selected_run,model,paradigm,stored_metric_definition,selection_rule,recomputed_train_kge,median_restart_train_kge,recomputed_test_kge,median_restart_test_kge,recomputed_metric
01031500,2,1056648124,complete,0.6200252272685549,0.6387295241013711,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01031500_start02.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.6251466690221446,0.6109658147470743,0.6153475872020093,0.633472314808437,repository_standard_KGE_from_daily
01031500,3,1397445570,complete,0.6251466690221446,0.6153475872020091,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01031500_start03.json,300,True,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.6251466690221446,0.6109658147470743,0.6153475872020093,0.633472314808437,repository_standard_KGE_from_daily
01031500,4,2001151886,complete,0.6025466911163766,0.6331825251919685,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01031500_start04.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.6251466690221446,0.6109658147470743,0.6153475872020093,0.633472314808437,repository_standard_KGE_from_daily
01031500,5,1822617289,complete,0.6103144627524124,0.633136747743183,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01031500_start05.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.6251466690221446,0.6109658147470743,0.6153475872020093,0.633472314808437,repository_standard_KGE_from_daily
01031500,6,1483159466,complete,0.6033611468691003,0.6334386656908761,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01031500_start06.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.6251466690221446,0.6109658147470743,0.6153475872020093,0.633472314808437,repository_standard_KGE_from_daily
01031500,7,559475059,complete,0.6003243616833576,0.6355153164057773,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01031500_start07.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.6251466690221446,0.6109658147470743,0.6153475872020093,0.633472314808437,repository_standard_KGE_from_daily
01031500,8,867076399,complete,0.6124814220516828,0.6383409271552747,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01031500_start08.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.6251466690221446,0.6109658147470743,0.6153475872020093,0.633472314808437,repository_standard_KGE_from_daily
01031500,9,1861693545,complete,0.6190149435886827,0.6144415139010431,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01031500_start09.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.6251466690221446,0.6109658147470743,0.6153475872020093,0.633472314808437,repository_standard_KGE_from_daily
01047000,0,745506200,complete,0.5901465541420075,0.6693076977241872,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start00.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01047000,1,1725349949,complete,0.581508352930665,0.6384101670093085,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start01.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
