basin_id,paradigm,regime,structure,reduction_rule,selected_member,train_kge,test_kge,frac_snow,snow_stratum,z_xaj_k,z_xaj_b,z_xaj_im,z_xaj_um,z_xaj_lm,z_xaj_dm,z_xaj_c,z_xaj_sm,z_xaj_ex,z_xaj_ki,z_xaj_kg,z_xaj_ci,z_xaj_cg,z_xaj_a,z_xaj_theta,phys_xaj_k,phys_xaj_b,phys_xaj_im,phys_xaj_um,phys_xaj_lm,phys_xaj_dm,phys_xaj_c,phys_xaj_sm,phys_xaj_ex,phys_xaj_ki,phys_xaj_kg,phys_xaj_ci,phys_xaj_cg,phys_xaj_a,phys_xaj_theta,xaj_k,xaj_b,xaj_im,xaj_um,xaj_lm,xaj_dm,xaj_c,xaj_sm,xaj_ex,xaj_ki,xaj_kg,xaj_ci,xaj_cg,xaj_a,xaj_theta
01134500,IC,IC,Base,best_train_kge_restart,start_03,0.43239095018390294,0.5057963053142823,0.280582089228151,S3,0.0,0.0,1.0,1.0,0.0,0.0,0.25460888762017575,0.0,0.0,0.17024427656708796,1.0,0.28667737305936736,1.0,1.0,0.0,0.5,0.1,0.3,50.0,20.0,20.0,0.11365222190504394,5.0,0.1,0.11917099359696157,0.7,0.3580096357534306,1.0,2.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25460888762017575,0.0,0.0,0.17024427656708796,1.0,0.28667737305936736,1.0,1.0,0.0
01137500,IC,IC,Base,best_train_kge_restart,start_02,0.5623974799225392,0.6308620155509503,0.301814975818189,S4,0.20028734067403908,1.0,0.0,1.0,1.0,0.0,1.0,0.3246340735186961,0.22891922156365083,0.13039795204660642,0.0,0.0,0.0,0.0,0.0,0.8004310110110586,2.0,0.0,50.0,200.0,20.0,0.3,35.84023698427613,0.5349465209709365,0.0912785664326245,0.0,0.1,0.9,0.0,0.0,0.20028734067403908,1.0,0.0,1.0,1.0,0.0,1.0,0.3246340735186961,0.22891922156365083,0.13039795204660642,0.0,0.0,0.0,0.0,0.0
01139000,IC,IC,Base,best_train_kge_restart,start_04,0.5777194657944266,0.5963586155718283,0.246562671549799,S3,0.07743611998656379,1.0,0.0,1.0,0.5335701516664043,0.0,0.0,0.4318530312104191,0.181320680182191,0.04946477063588957,0.0,0.190394349014928,0.21382135178823708,0.5765956550270167,0.022438644359379027,0.6161541799798457,2.0,0.0,50.0,116.04262729995277,20.0,0.05,46.02603796498982,0.4445092923461629,0.034625339445122694,0.0,0.2713549141134352,0.9213821351788237,1.6721273995783483,0.14585118833596367,0.07743611998656379,1.0,0.0,1.0,0.5335701516664043,0.0,0.0,0.4318530312104191,0.181320680182191,0.04946477063588957,0.0,0.190394349014928,0.21382135178823708,0.5765956550270167,0.022438644359379027
01139800,IC,IC,Base,best_train_kge_restart,start_00,0.4117307121875018,0.35872985349653363,0.26232897318021,S3,0.07080100400309612,1.0,0.0,1.0,0.555262780836725,0.0,1.0,1.0,1.0,0.5012274027628555,1.0,0.0,0.0,0.0,0.0,0.6062015060046442,2.0,0.0,50.0,119.94730055061049,20.0,0.3,100.0,2.0,0.35085918193399884,0.7,0.1,0.9,0.0,0.0,0.07080100400309612,1.0,0.0,1.0,0.555262780836725,0.0,1.0,1.0,1.0,0.5012274027628555,1.0,0.0,0.0,0.0,0.0
01142500,IC,IC,Base,best_train_kge_restart,start_07,0.5017119532338827,0.5140060733769325,0.252307890542821,S3,0.06244179194243441,1.0,0.0,1.0,0.35078717553216404,0.0,0.5232267263083485,1.0,0.0,0.014536047058968783,0.0,0.0,0.0,0.0,1.0,0.5936626879136516,2.0,0.0,50.0,83.14169159578952,20.0,0.18080668157708712,100.0,0.1,0.010175232941278147,0.0,0.1,0.9,0.0,6.5,0.06244179194243441,1.0,0.0,1.0,0.35078717553216404,0.0,0.5232267263083485,1.0,0.0,0.014536047058968783,0.0,0.0,0.0,0.0,1.0
01144000,IC,IC,Base,best_train_kge_restart,start_06,0.5251640755031847,0.5419514502679312,0.248466348504845,S3,0.0878874996836602,1.0,0.0,1.0,0.4195590283352334,0.0,0.2947943794001477,0.2786040409211245,0.25012851135376885,0.1375779990744581,0.0,0.0,0.4983001733142479,0.6417112928542795,0.0,0.6318312495254903,2.0,0.0,50.0,95.52062510034202,20.0,0.12369859485003692,31.467383887506827,0.5752441715721608,0.09630459935212067,0.0,0.1,0.9498300173314248,1.8609627492774106,0.0,0.0878874996836602,1.0,0.0,1.0,0.4195590283352334,0.0,0.2947943794001477,0.2786040409211245,0.25012851135376885,0.1375779990744581,0.0,0.0,0.4983001733142479,0.6417112928542795,0.0
01162500,IC,IC,Base,best_train_kge_restart,start_07,0.7124871319586172,0.7407922884552003,0.226769184680043,S3,0.2372040364599081,1.0,0.0,1.0,0.5229821061450363,0.0,1.0,0.32466309240077623,0.08813604579385013,0.4298134496464028,0.0,0.5092871097210626,0.0,1.0,0.0,0.8558060546898622,2.0,0.0,50.0,114.13677910610653,20.0,0.3,35.84299377807374,0.26745848700831526,0.3008694147524819,0.0,0.5583583987489563,0.9,2.9,0.0,0.2372040364599081,1.0,0.0,1.0,0.5229821061450363,0.0,1.0,0.32466309240077623,0.08813604579385013,0.4298134496464028,0.0,0.5092871097210626,0.0,1.0,0.0
01169000,IC,IC,Base,best_train_kge_restart,start_01,0.6555341096557035,0.666157903495447,0.238972605896079,S3,0.14874868724571666,1.0,0.0,1.0,1.0,0.0,0.0,0.30653274686748555,0.5719827632391616,0.11463880894845808,0.0,0.0,0.8528803942129872,0.0,0.08485443985750403,0.723123030868575,2.0,0.0,50.0,200.0,20.0,0.05,34.12061095241113,1.186767250154407,0.08024716626392066,0.0,0.1,0.9852880394212987,0.0,0.5515538590737762,0.14874868724571666,1.0,0.0,1.0,1.0,0.0,0.0,0.30653274686748555,0.5719827632391616,0.11463880894845808,0.0,0.0,0.8528803942129872,0.0,0.08485443985750403
01170100,IC,IC,Base,best_train_kge_restart,start_01,0.6461223875101266,0.6439463218503134,0.234653735405934,S3,0.1910109851960223,1.0,0.0,1.0,0.9070238388125583,0.0,0.0,0.386770771704791,1.0,0.11463359078508163,0.0,0.305039793946268,0.4974451745219389,0.0,0.17869479943509153,0.7865164777940334,2.0,0.0,50.0,183.2642909862605,20.0,0.05,41.74322331195515,2.0,0.08024351354955714,0.0,0.3745358145516412,0.9497445174521939,0.0,1.1615161963280949,0.1910109851960223,1.0,0.0,1.0,0.9070238388125583,0.0,0.0,0.386770771704791,1.0,0.11463359078508163,0.0,0.305039793946268,0.4974451745219389,0.0,0.17869479943509153
01181000,IC,IC,Base,best_train_kge_restart,start_02,0.7088617152250268,0.7237524821088356,0.217563041040592,S3,0.12990696626390705,0.08184548146844131,0.07187439538192078,1.0,1.0,1.0,0.0,0.3738586900838021,0.4420125187752817,0.19661028896144322,0.0,0.0,0.0,0.3084381784515421,0.0,0.6948604493958606,0.2555064147900385,0.021562318614576234,50.0,200.0,200.0,0.05,40.516575557961204,0.9398237856730352,0.13762720227301026,0.0,0.1,0.9,0.894470717509472,0.0,0.12990696626390705,0.08184548146844131,0.07187439538192078,1.0,1.0,1.0,0.0,0.3738586900838021,0.4420125187752817,0.19661028896144322,0.0,0.0,0.0,0.3084381784515421,0.0
01187300,IC,IC,Base,best_train_kge_restart,start_05,0.736097787020551,0.7502630811485174,0.201269335695146,S3,0.20183155493671423,1.0,0.0,1.0,0.7142202057900325,0.0,1.0,0.14420056849786878,1.0,1.0,0.428562080758079,0.6487721455431315,0.0,0.0,0.1614581702147166,0.8027473324050713,2.0,0.0,50.0,148.55963704220585,20.0,0.3,18.699054007297534,2.0,0.7,0.2999934565306553,0.6838949309888183,0.9,0.0,1.0494781063956578,0.20183155493671423,1.0,0.0,1.0,0.7142202057900325,0.0,1.0,0.14420056849786878,1.0,1.0,0.428562080758079,0.6487721455431315,0.0,0.0,0.1614581702147166
01195100,IC,IC,Base,best_train_kge_restart,start_08,0.8629624376313589,0.7733298873836132,0.106042892091717,S2,0.432108399926725,0.21136766164080195,0.0,0.0,0.0,0.5337514068360508,1.0,0.34012371550167503,0.31011777498574306,0.13871580332801098,0.1562999562093743,0.0,0.6494757521322493,0.0,0.23598920543836926,1.1481625998900875,0.5015985571175237,0.0,5.0,20.0,116.07525323048915,0.3,37.31175297265913,0.6892237724729118,0.09710106232960768,0.10940996934656201,0.1,0.9649475752132249,0.0,1.5339298353494002,0.432108399926725,0.21136766164080195,0.0,0.0,0.0,0.5337514068360508,1.0,0.34012371550167503,0.31011777498574306,0.13871580332801098,0.1562999562093743,0.0,0.6494757521322493,0.0,0.23598920543836926
01333000,IC,IC,Base,best_train_kge_restart,start_04,0.6813423494335424,0.6695344245478947,0.222244968016498,S3,0.1332528218390184,0.08055728178624841,0.0,1.0,0.9717520161944746,0.0,0.9398202285350619,0.3624429071273898,0.24040130771727294,0.1460991893910367,0.0,0.0,0.0,0.0,0.30651655372653336,0.6998792327585276,0.253058835393872,0.0,50.0,194.91536291500543,20.0,0.28495505713376545,39.43207617710203,0.5567624846628185,0.10226943257372569,0.0,0.1,0.9,0.0,1.992357599222467,0.1332528218390184,0.08055728178624841,0.0,1.0,0.9717520161944746,0.0,0.9398202285350619,0.3624429071273898,0.24040130771727294,0.1460991893910367,0.0,0.0,0.0,0.0,0.30651655372653336
01350000,IC,IC,Base,best_train_kge_restart,start_05,0.665795759077171,0.6560173464982353,0.231159657658639,S3,0.1400792892097368,0.01826453464822816,0.0,1.0,1.0,0.0,0.061076376991360204,0.393137749822293,1.0,0.2970205195130383,0.0,0.0,0.0,0.0,0.0,0.7101189338146052,0.1347026158316335,0.0,50.0,200.0,20.0,0.06526909424784005,42.34808623311783,2.0,0.2079143636591268,0.0,0.1,0.9,0.0,0.0,0.1400792892097368,0.01826453464822816,0.0,1.0,1.0,0.0,0.061076376991360204,0.393137749822293,1.0,0.2970205195130383,0.0,0.0,0.0,0.0,0.0
