basin_id,paradigm,regime,contrast,D_rms,D_euclidean,frac_snow,snow_stratum
06470800,IC,IC,Base-CN,0.40768907306258911,1.5789729904021463,0.14718946482150999,S2
06477500,IC,IC,Base-CN,0.47487265188022987,1.8391738723014825,0.13238112465899399,S2
06479215,IC,IC,Base-CN,0.58572133287540051,2.2684889677448368,0.16475142232179599,S3
06601000,IC,IC,Base-CN,0.57676576880126207,2.2338042172298054,0.105879368005318,S2
06614800,IC,IC,Base-CN,0.76218155141662403,2.9519164554231168,0.76047673809198701,S5
06622700,IC,IC,Base-CN,0.46007338192283481,1.7818565462204636,0.717691988588396,S5
06623800,IC,IC,Base-CN,0.54950200499189727,2.1282121140412031,0.75393560905957202,S5
06632400,IC,IC,Base-CN,0.47127112677299982,1.8252252255402326,0.74451186962064497,S5
06746095,IC,IC,Base-CN,0.37441356891756922,1.4500975170118287,0.72874428949206904,S5
06803510,IC,IC,Base-CN,0.37185454800430051,1.4401864716321424,0.094047593498377699,S2
06803530,IC,IC,Base-CN,0.58919764745544068,2.2819526762195106,0.099195857766623693,S2
06814000,IC,IC,Base-CN,0.52989695424056105,2.0522820789797267,0.090284208845601094,S2
06847900,IC,IC,Base-CN,0.56013227813053579,2.1693829848727861,0.102382584534704,S2
06853800,IC,IC,Base-CN,0.40156690235935072,1.5552619252258653,0.10413574193330501,S2
06876700,IC,IC,Base-CN,0.44992716143162909,1.7425604032310753,0.079611385421626199,S2
06878000,IC,IC,Base-CN,0.38783926116278566,1.5020949994888579,0.072786712138281195,S2
06879650,IC,IC,Base-CN,0.30443155125465604,1.1790583280693725,0.067249733519004803,S2
06885500,IC,IC,Base-CN,0.27809366086064052,1.0770521171991141,0.084298726218757197,S2
06888500,IC,IC,Base-CN,0.37698959338870636,1.4600744168879654,0.070371965584880597,S2
06889200,IC,IC,Base-CN,0.51519149207492065,1.9953280689139179,0.071615249614107798,S2
06889500,IC,IC,Base-CN,0.38069995108574062,1.4744445704570515,0.069599735811631994,S2
06892000,IC,IC,Base-CN,0.45855845944483253,1.7759892766923655,0.071517824945699096,S2
06903400,IC,IC,Base-CN,0.20719827413608413,0.80247546509197287,0.097926267850113602,S2
06906800,IC,IC,Base-CN,0.58474023189785906,2.2646891799978714,0.0604504736826071,S2
06910800,IC,IC,Base-CN,0.40470266809842009,1.5674066937108886,0.061306635809200302,S2
06911900,IC,IC,Base-CN,0.33681197864837176,1.304467184108312,0.061853160375396198,S2
06917000,IC,IC,Base-CN,0.27980030873127787,1.0836619359799329,0.051070204703279998,S2
06918460,IC,IC,Base-CN,0.26029099168766767,1.00810267597415,0.049858846867926403,S1
06919500,IC,IC,Base-CN,0.19248107655873814,0.74547600397206759,0.049446608376687601,S1
06921070,IC,IC,Base-CN,0.58746731138910535,2.2752511134512519,0.060123837283451602,S2
06921200,IC,IC,Base-CN,0.46909412200296524,1.8167937223212747,0.057255427061220401,S2
07057500,IC,IC,Base-CN,0.13127868072909066,0.50844014417584871,0.056439436709580702,S2
07060710,IC,IC,Base-CN,0.53577981110139894,2.0750662856298741,0.050998483129256901,S2
07066000,IC,IC,Base-CN,0.26402785737331752,1.0225754945416858,0.056231313719669503,S2
07083000,IC,IC,Base-CN,0.53054121530037157,2.0547772913349824,0.71059994783690705,S5
07142300,IC,IC,Base-CN,0.50705907232207736,1.9638313426467875,0.086791678000222694,S2
07145700,IC,IC,Base-CN,0.3472515390323177,1.3448994276170612,0.061761151970406797,S2
07167500,IC,IC,Base-CN,0.26091484457785891,1.010518847828344,0.0520689190916616,S2
07180500,IC,IC,Base-CN,0.19723906648196288,0.76390361970613962,0.055784620682848597,S2
07184000,IC,IC,Base-CN,0.044271011552571841,0.17146089046286689,0.045357617584439701,S1
07195800,IC,IC,Base-CN,0.36765504824138595,1.4239218789879724,0.0482364215180522,S1
07196900,IC,IC,Base-CN,0.4181788438840619,1.6195996980992431,0.046098631504051898,S1
07197000,IC,IC,Base-CN,0.24794020604801598,0.96026828887920135,0.040801094475572598,S1
07208500,IC,IC,Base-CN,0.48574279376604912,1.8812737507961721,0.33313498367948202,S4
07261000,IC,IC,Base-CN,0.15629295476581137,0.60532001093753662,0.0378060990134872,S1
07263295,IC,IC,Base-CN,0.54927077818111625,2.1273165764538513,0.031045510728190399,S1
07291000,IC,IC,Base-CN,0.35309583224645935,1.3675342779057849,0.003569389743915,S1
07299670,IC,IC,Base-CN,0.52413259500086229,2.0299568116428164,0.029132353452169999,S1
07301410,IC,IC,Base-CN,0.3862524459125421,1.4959492904511567,0.075416759135817094,S2
07315200,IC,IC,Base-CN,0.32601175993434484,1.2626381168934879,0.0162560388991893,S1
07315700,IC,IC,Base-CN,0.41777370879174802,1.6180306166337473,0.020816122880173701,S1
07335700,IC,IC,Base-CN,0.22180218109626856,0.85903615353832974,0.043016296074112899,S1
07340300,IC,IC,Base-CN,0.33560016770564177,1.2997738605083669,0.038567805450922303,S1
07346045,IC,IC,Base-CN,0.34652571255403281,1.3420883137544275,0.016889793856234799,S1
07359610,IC,IC,Base-CN,0.44142648693869374,1.7096374324884067,0.030179024861366099,S1
07362100,IC,IC,Base-CN,0.48126737794632657,1.8639405398590336,0.018323465791703498,S1
07362587,IC,IC,Base-CN,0.45867171721502686,1.7764279221501567,0.036638066886185101,S1
07375000,IC,IC,Base-CN,0.54733940332344411,2.1198363937948037,0.00050816552542139995,S1
08013000,IC,IC,Base-CN,0.12964032760554367,0.50209482981314435,0.0032863361803717002,S1
08014500,IC,IC,Base-CN,0.52637891624928901,2.0386567764282053,0.0022457658116512998,S1
08023080,IC,IC,Base-CN,0.25873183633455238,1.0020640932573843,0.0072046599774758004,S1
08050800,IC,IC,Base-CN,0.32345696543468799,1.2527434403433348,0.019672896878614302,S1
08066200,IC,IC,Base-CN,0.20544644256929262,0.79569065060842881,0.0023206818433828,S1
08066300,IC,IC,Base-CN,0.19318733684779621,0.74821133830967712,0.0017530511421341001,S1
08070000,IC,IC,Base-CN,0.36369050816220949,1.4085672812859498,0.0023807368074233001,S1
08070200,IC,IC,Base-CN,0.13579032796236423,0.52591367877427997,0.0024550978464836998,S1
08082700,IC,IC,Base-CN,0.40605684322716235,1.5726513914323557,0.012802138484555799,S1
08086212,IC,IC,Base-CN,0.32613990493558503,1.263134420349191,0.013186231396444901,S1
08086290,IC,IC,Base-CN,0.50693331564727573,1.9633442891396067,0.0128799846435909,S1
08101000,IC,IC,Base-CN,0.55910070901042408,2.1653877348501314,0.0091795525039557006,S1
08103900,IC,IC,Base-CN,0.55648726386338487,2.1552659053194225,0.0092842421517583002,S1
08104900,IC,IC,Base-CN,0.53081830052638479,2.055850437800812,0.0093596117977167992,S1
08109700,IC,IC,Base-CN,0.37594501545696174,1.4560287839545027,0.0051361625387599001,S1
08150800,IC,IC,Base-CN,0.22415518327639675,0.86814929179555589,0.0082340595135767004,S1
08158700,IC,IC,Base-CN,0.28036424334118565,1.0858460453324557,0.0064753537654613997,S1
08158810,IC,IC,Base-CN,0.23054597149558476,0.89290070813760958,0.0058462589398928996,S1
08164300,IC,IC,Base-CN,0.29830122848025359,1.1553156900572357,0.0021354784821483001,S1
08164600,IC,IC,Base-CN,0.27228054116786127,1.0545380014394696,0.00089788311370859997,S1
08165300,IC,IC,Base-CN,0.51880215824516462,2.0093121188599876,0.0056160383836324004,S1
08171300,IC,IC,Base-CN,0.24600083653971902,0.95275714307142478,0.0043200262623378002,S1
08175000,IC,IC,Base-CN,0.19265325756217874,0.74614285813092629,0.0022293177664445001,S1
08176900,IC,IC,Base-CN,0.4375675018176976,1.6946916473815263,0.0018005933498891,S1
08178880,IC,IC,Base-CN,0.27196827262248291,1.0533285905636749,0.0030449353276083002,S1
08189500,IC,IC,Base-CN,0.41721522580545589,1.6158676213286975,0.0016287321026844999,S1
08190000,IC,IC,Base-CN,0.39345780310925627,1.5238555188775063,0.0037075564040486,S1
08190500,IC,IC,Base-CN,0.32937853363491154,1.2756775753662322,0.0044907633248583,S1
08194200,IC,IC,Base-CN,0.44056206985460683,1.7062895595175609,0.00055356012642720001,S1
08195000,IC,IC,Base-CN,0.36305934392684325,1.4061227927136548,0.0043576302166991997,S1
08196000,IC,IC,Base-CN,0.4028012547428747,1.5600425514506051,0.0023896281867178001,S1
08198500,IC,IC,Base-CN,0.027833950739988619,0.10780042767513352,0.0030982528891208001,S1
08200000,IC,IC,Base-CN,0.16872957320104853,0.65348682702034622,0.0026284470487445998,S1
08202700,IC,IC,Base-CN,0.38355506424309616,1.4855023761670272,0.0027620164933950002,S1
08267500,IC,IC,Base-CN,0.6164856660134902,2.3876387176458351,0.471388008193727,S4
08269000,IC,IC,Base-CN,0.6859885703186005,2.6568223085325751,0.40164568229828701,S4
08271000,IC,IC,Base-CN,0.44326647642597794,1.716763681129855,0.48400245009705001,S4
08324000,IC,IC,Base-CN,0.65660024003254014,2.5430017947618202,0.365429081915842,S4
08377900,IC,IC,Base-CN,0.50452761641287092,1.9540270560687729,0.466213354634129,S4
08378500,IC,IC,Base-CN,0.4027198784785278,1.559727382534013,0.44998932898562399,S4
08380500,IC,IC,Base-CN,0.4878035999588673,1.8892552188607179,0.29110443114541401,S3
09035800,IC,IC,Base-CN,0.58536745641120236,2.2671184100923827,0.70371518166789104,S5
09035900,IC,IC,Base-CN,0.54941461127755864,2.1278736396410065,0.68982388541514394,S5
09047700,IC,IC,Base-CN,0.57300678108062575,2.2192457203891829,0.62694510072226095,S5
09065500,IC,IC,Base-CN,0.57993871109758688,2.2460929699019485,0.71553072566192599,S5
09066000,IC,IC,Base-CN,0.4468947086934319,1.7308157642778765,0.68227275661074704,S5
09066200,IC,IC,Base-CN,0.52357826750970826,2.0278099105012317,0.71221641813787495,S5
09066300,IC,IC,Base-CN,0.54887532766526848,2.1257850031917238,0.68831749726415203,S5
09081600,IC,IC,Base-CN,0.51576367523186573,1.9975441247517467,0.66474212387335996,S5
09107000,IC,IC,Base-CN,0.52210859829579859,2.0221179061113261,0.67258302137250403,S5
09210500,IC,IC,Base-CN,0.4243491741768089,1.6434972845636513,0.65472507476900998,S5
09223000,IC,IC,Base-CN,0.41388274131876224,1.6029609644102385,0.698323179997837,S5
09306242,IC,IC,Base-CN,0.47841755509214451,1.852903223405145,0.35800746386242999,S4
09312600,IC,IC,Base-CN,0.45207538020151744,1.7508804187508631,0.60472596359086095,S5
09352900,IC,IC,Base-CN,0.62107327658576728,2.4054064569911495,0.63389389874682101,S5
09378170,IC,IC,Base-CN,0.41916708788682822,1.6234271506639464,0.504005221672301,S5
09386900,IC,IC,Base-CN,0.39317027850552344,1.5227419408756242,0.30750754408043401,S4
09404450,IC,IC,Base-CN,0.53182432507078581,2.0597467541071532,0.42359993958506298,S4
09430600,IC,IC,Base-CN,0.48402212844588399,1.874609642666776,0.21287165392999,S3
09447800,IC,IC,Base-CN,0.31560294614106971,1.2223249544183594,0.039482669927636597,S1
09484600,IC,IC,Base-CN,0.21267034956591485,0.82366872210089803,0.0101482581857307,S1
09492400,IC,IC,Base-CN,0.19492303513841303,0.75493366888327684,0.27176626170638502,S3
09494000,IC,IC,Base-CN,0.4336753966524915,1.6796175888949954,0.23555411047052199,S3
09497980,IC,IC,Base-CN,0.41601890815527071,1.6112343029927563,0.0796650506390503,S2
09505350,IC,IC,Base-CN,0.4538745655666338,1.757848633706699,0.19893649250215201,S3
09505800,IC,IC,Base-CN,0.40053281327675877,1.5512569154304916,0.28406909937647501,S3
09508300,IC,IC,Base-CN,0.69067468190633774,2.6749715406703509,0.0401188085303456,S1
09510200,IC,IC,Base-CN,0.42861691096749105,1.66002615807996,0.0061243701078093999,S1
09512280,IC,IC,Base-CN,0.049569211368400069,0.19198073011444883,0.0046420695661841998,S1
09513780,IC,IC,Base-CN,0.17650878745862192,0.68361559428650731,0.0042560892003910998,S1
10234500,IC,IC,Base-CN,0.45578822327140839,1.7652601981276324,0.632069679226265,S5
10244950,IC,IC,Base-CN,0.40688727085728166,1.5758676238140383,0.656356436998628,S5
10259000,IC,IC,Base-CN,0.21135500692705353,0.81857442196603158,0.033524900462137699,S1
10336645,IC,IC,Base-CN,0.438953967080354,1.7000614042538897,0.66530487256572202,S5
10336660,IC,IC,Base-CN,0.45322619461968433,1.7553375038269989,0.66872784227053605,S5
10343500,IC,IC,Base-CN,0.47200319902272864,1.828060529171653,0.71498124845069799,S5
11124500,IC,IC,Base-CN,0.31382825756752653,1.2154516151283219,0.0230381055615776,S1
11141280,IC,IC,Base-CN,0.30249704937147615,1.1715660344926098,0.00078778039240759998,S1
11143000,IC,IC,Base-CN,0.38959909054383135,1.5089107893738145,0.025437939948626101,S1
11148900,IC,IC,Base-CN,0.39760307743047885,1.5399100972890627,0.0035267946066840001,S1
11151300,IC,IC,Base-CN,0.35676115514160917,1.3817300124371727,0.0038403901400884,S1
11176400,IC,IC,Base-CN,0.37106815535733384,1.4371407860068606,0.016307003804813001,S1
11230500,IC,IC,Base-CN,0.50288045949164373,1.9476476447442699,0.90296367988160797,S5
11237500,IC,IC,Base-CN,0.36347227802552662,1.4077220796009366,0.74985696068569097,S5
11264500,IC,IC,Base-CN,0.61054153737505124,2.3646172064214466,0.90632692590848996,S5
11266500,IC,IC,Base-CN,0.69597377576882657,2.6954948429497603,0.88521745222356196,S5
11284400,IC,IC,Base-CN,0.43967714331311247,1.7028622537597364,0.036504723085011598,S1
11381500,IC,IC,Base-CN,0.12095412125392972,0.46845329727162238,0.16502613048620199,S3
11451100,IC,IC,Base-CN,0.46751856843430284,1.8106916295887874,0.12353635903492501,S2
11468500,IC,IC,Base-CN,0.36992394875597168,1.4327092928951644,0.00052420513384799998,S1
11473900,IC,IC,Base-CN,0.55412059139872616,2.1460998222778711,0.262478357358648,S3
11475560,IC,IC,Base-CN,0.075425327936627234,0.29212103898079028,0.13862933797159699,S2
11476600,IC,IC,Base-CN,0.13866068398912576,0.5370305198636135,0.0120106292964887,S1
11478500,IC,IC,Base-CN,0.4197572846192581,1.6257129727796333,0.15731442101992801,S3
11480390,IC,IC,Base-CN,0.44769481753019369,1.7339145724778084,0.29951250604617802,S3
11481200,IC,IC,Base-CN,0.1607102918967234,0.6224282840801425,0.0016368255310897999,S1
11482500,IC,IC,Base-CN,0.07093697157632109,0.27473770954548049,0.013181204499064901,S1
11522500,IC,IC,Base-CN,0.29905549279425042,1.1582369431839841,0.24912977705789799,S3
11523200,IC,IC,Base-CN,0.26744067287724604,1.0357932721520795,0.43170715197688297,S4
11528700,IC,IC,Base-CN,0.43598390333159359,1.6885583968177664,0.27130532232750598,S3
11532500,IC,IC,Base-CN,0.11602155457523534,0.44934954867098148,0.048535376549699603,S1
12010000,IC,IC,Base-CN,0.31402916194651903,1.2162297144423402,0.0236362361738051,S1
12013500,IC,IC,Base-CN,0.30915911838042581,1.1973681168155565,0.0174156764185481,S1
12020000,IC,IC,Base-CN,0.39129588487045075,1.5154824455427505,0.043553396693618997,S1
12025700,IC,IC,Base-CN,0.089037097846510496,0.34483919715417544,0.090576757354829202,S2
12035000,IC,IC,Base-CN,0.35033624335973429,1.3568464361051196,0.022021888089668099,S1
12040500,IC,IC,Base-CN,0.14218182600116802,0.55066784423588444,0.067091783975138902,S2
12041200,IC,IC,Base-CN,0.453705953604495,1.7571956023853641,0.17957410474413199,S3
12048000,IC,IC,Base-CN,0.63000332180108165,2.4399923733909414,0.49819765325107601,S4
12054000,IC,IC,Base-CN,0.15651105057749665,0.60616469238407122,0.379149578248129,S4
12056500,IC,IC,Base-CN,0.35998554909207608,1.3942180365089432,0.33857493203528899,S4
12073500,IC,IC,Base-CN,0.21354080706094142,0.82703998948271729,0.0156016658711511,S1
12082500,IC,IC,Base-CN,0.30828677825158529,1.1939895580243287,0.39878651405721,S4
12092000,IC,IC,Base-CN,0.52273057936179712,2.0245268284215947,0.51367072643135103,S5
12114500,IC,IC,Base-CN,0.42146914688149567,1.6323429868122805,0.40651703888363999,S4
12115000,IC,IC,Base-CN,0.25319679210971568,0.98062695915407039,0.33894435240274401,S4
12117000,IC,IC,Base-CN,0.18191357820262163,0.70454825882775418,0.12519943348901,S2
12143600,IC,IC,Base-CN,0.30705864823754636,1.1892330309329784,0.31162204637311802,S4
12144000,IC,IC,Base-CN,0.39789755079873834,1.5410505877402332,0.220551545924003,S3
12145500,IC,IC,Base-CN,0.13711417113245122,0.53104090132501736,0.044854637880715899,S1
12147500,IC,IC,Base-CN,0.18909278764940599,0.73235321745408488,0.15904120143699199,S3
12167000,IC,IC,Base-CN,0.092213308325851492,0.3571406074447126,0.131187744738816,S2
12175500,IC,IC,Base-CN,0.4742038388026974,1.8365835703904734,0.69036044322912604,S5
12178100,IC,IC,Base-CN,0.37184847253660119,1.4401629414469224,0.52956688772687999,S5
12186000,IC,IC,Base-CN,0.59533750408078312,2.3057322386775629,0.43565219188418502,S4
12189500,IC,IC,Base-CN,0.3521409171799309,1.3638359077560775,0.457875714546575,S4
12375900,IC,IC,Base-CN,0.49467414791002112,1.9158647366548562,0.60651552653920204,S5
12377150,IC,IC,Base-CN,0.54620632702449967,2.1154480081590092,0.71988665378066796,S5
12381400,IC,IC,Base-CN,0.48027755197648431,1.8601069603621907,0.59400515341973503,S5
12383500,IC,IC,Base-CN,0.54247588338642927,2.1010000620747973,0.612621722100952,S5
12390700,IC,IC,Base-CN,0.49534849476909754,1.9184764708096267,0.51948700971260897,S5
12411000,IC,IC,Base-CN,0.39033230547607345,1.5117505185955786,0.46448551255835502,S4
12447390,IC,IC,Base-CN,0.7005882252254011,2.7133665288469895,0.77731149750856599,S5
12451000,IC,IC,Base-CN,0.59527930093603565,2.3055068188672592,0.71676708120225796,S5
12488500,IC,IC,Base-CN,0.5168553951013104,2.0017723376248298,0.64191899540199604,S5
13011500,IC,IC,Base-CN,0.63532965846487077,2.4606211865860907,0.65871326821235299,S5
13011900,IC,IC,Base-CN,0.5934294398458374,2.2983423376721244,0.70460706941907603,S5
13018300,IC,IC,Base-CN,0.62324202454342115,2.413805981713264,0.65711853695654998,S5
13023000,IC,IC,Base-CN,0.45930455963327943,1.7788789102968225,0.64685862475843603,S5
13161500,IC,IC,Base-CN,0.44605228896573818,1.7275530867020024,0.51867934236885105,S5
13235000,IC,IC,Base-CN,0.47278769681761712,1.8310988760663924,0.67789507589655196,S5
13240000,IC,IC,Base-CN,0.64039198105799267,2.4802274776823814,0.72653347179839101,S5
13313000,IC,IC,Base-CN,0.58393730996483317,2.2615794767229573,0.74453605020993097,S5
13331500,IC,IC,Base-CN,0.4317630829124896,1.6722112296272444,0.55788094452842996,S5
14020000,IC,IC,Base-CN,0.39616399702865562,1.5343365628589478,0.35535822200439798,S4
14096850,IC,IC,Base-CN,0.64404131564215539,2.4943612897515823,0.24475022849623401,S3
14137000,IC,IC,Base-CN,0.49566202351918165,1.9196907624372597,0.324496374801996,S4
14138800,IC,IC,Base-CN,0.47787103223286592,1.8507865494728375,0.31726621214989698,S4
14138870,IC,IC,Base-CN,0.36849957617999674,1.4271927216296187,0.22904935546692701,S3
14138900,IC,IC,Base-CN,0.41014745242912187,1.5884942527473878,0.221358389006793,S3
14139800,IC,IC,Base-CN,0.62098915890819184,2.405080670626778,0.18319795566369801,S3
14141500,IC,IC,Base-CN,0.50118260898113287,1.9410718979927113,0.142882264769743,S2
14154500,IC,IC,Base-CN,0.23626553853309978,0.91505249602142225,0.135550710091939,S2
14158790,IC,IC,Base-CN,0.2592313423197451,1.0039986716193667,0.36505663037712699,S4
14166500,IC,IC,Base-CN,0.16298506122334586,0.63123842779861483,0.0106763012784076,S1
14182500,IC,IC,Base-CN,0.17050189143685221,0.66035098603179365,0.146759311242181,S2
14185000,IC,IC,Base-CN,0.26170348790386599,1.013573250296067,0.17810725228455401,S3
14185900,IC,IC,Base-CN,0.28595500241085409,1.1074989621019395,0.187297518505713,S3
14187000,IC,IC,Base-CN,0.13592906511207561,0.52645100544461243,0.089519417393842393,S2
14216500,IC,IC,Base-CN,0.3462305964535809,1.3409453340121795,0.29581618375783397,S3
14222500,IC,IC,Base-CN,0.20164253031640292,0.78095816180255273,0.090027424119485194,S2
14236200,IC,IC,Base-CN,0.14007357042169871,0.54250260548705098,0.11471395531314001,S2
14301000,IC,IC,Base-CN,0.24634132258634045,0.95407583985960553,0.032479890320677503,S1
14303200,IC,IC,Base-CN,0.27974624482864774,1.0834525473854155,0.088754104072908999,S2
14305500,IC,IC,Base-CN,0.19468527428248764,0.75401282504789779,0.025741427784791101,S1
14306340,IC,IC,Base-CN,0.20978072106670426,0.81247723904672908,0.069380414643118699,S2
14306500,IC,IC,Base-CN,0.27647992722851922,1.0708021537166936,0.020298270612253401,S1
14308990,IC,IC,Base-CN,0.55403565588975379,2.1457708684661196,0.13582551553997099,S2
14309500,IC,IC,Base-CN,0.3688693201832724,1.4286247339966653,0.061255369170982697,S2
14316700,IC,IC,Base-CN,0.17609913674143254,0.68202902388107089,0.17633658074200501,S3
14325000,IC,IC,Base-CN,0.38314091082955432,1.4838983668936048,0.0302033920558714,S1
14362250,IC,IC,Base-CN,0.54399363541604351,2.1068782904091656,0.141500009350329,S2
14400000,IC,IC,Base-CN,0.061915243905792457,0.23979670852350446,0.0243303906906382,S1
01022500,dPL,dPL,Base-CN,0.36956532732774944,1.4313203580760663,0.24525900924827099,S3
01031500,dPL,dPL,Base-CN,0.34090865314436586,1.3203335362061297,0.29183647300195797,S3
01047000,dPL,dPL,Base-CN,0.33241410954060163,1.2874343102951182,0.28011812694073601,S3
01052500,dPL,dPL,Base-CN,0.48159874229467969,1.8652239084617321,0.35269825404932598,S4
01054200,dPL,dPL,Base-CN,0.45519346471045957,1.7629567081260635,0.29964153966287899,S3
01055000,dPL,dPL,Base-CN,0.41507869434427069,1.6075928705608791,0.30604885169486701,S4
01057000,dPL,dPL,Base-CN,0.33200908414454994,1.2858656536814188,0.25115767276909801,S3
01073000,dPL,dPL,Base-CN,0.27557237153751524,1.0672872056396794,0.17503243505173999,S3
01078000,dPL,dPL,Base-CN,0.28169336855239041,1.0909937251404762,0.23971852199071,S3
01123000,dPL,dPL,Base-CN,0.20692830434920809,0.8014298766034228,0.136053399026134,S2
01134500,dPL,dPL,Base-CN,0.45924164590399857,1.77863524647107,0.28058208922815098,S3
01137500,dPL,dPL,Base-CN,0.46438769459332074,1.7985658073435873,0.301814975818189,S4
01139000,dPL,dPL,Base-CN,0.43329559390975475,1.6781466191975321,0.246562671549799,S3
01139800,dPL,dPL,Base-CN,0.48122113867859079,1.8637614559451519,0.26232897318020998,S3
01142500,dPL,dPL,Base-CN,0.4372552702430953,1.6934823796929315,0.25230789054282099,S3
01144000,dPL,dPL,Base-CN,0.39206531360069091,1.5184624302010643,0.248466348504845,S3
01162500,dPL,dPL,Base-CN,0.28300839922184046,1.096086817023008,0.22676918468004301,S3
01169000,dPL,dPL,Base-CN,0.36107978300864779,1.3984559862446806,0.23897260589607899,S3
01170100,dPL,dPL,Base-CN,0.37901990775982636,1.4679377906348787,0.23465373540593401,S3
01181000,dPL,dPL,Base-CN,0.31890841300597322,1.2351269725375711,0.21756304104059199,S3
01187300,dPL,dPL,Base-CN,0.36497647013160228,1.4135477905772644,0.20126933569514599,S3
01195100,dPL,dPL,Base-CN,0.20088855391033422,0.77803802373841524,0.10604289209171699,S2
01333000,dPL,dPL,Base-CN,0.42950256601777098,1.6634562853401786,0.22224496801649801,S3
01350000,dPL,dPL,Base-CN,0.35040451983036824,1.3571108697388228,0.231159657658639,S3
01350080,dPL,dPL,Base-CN,0.23779356415821831,0.92097051382008444,0.221156578322867,S3
01350140,dPL,dPL,Base-CN,0.30522665905577218,1.1821377673415348,0.21985902668281099,S3
01365000,dPL,dPL,Base-CN,0.28029920454097729,1.0855941511423912,0.20227021109368101,S3
01411300,dPL,dPL,Base-CN,0.22707948712561124,0.87947507190281382,0.048094855035164599,S1
01413500,dPL,dPL,Base-CN,0.080062506447144507,0.31008075412541464,0.216908033968228,S3
01414500,dPL,dPL,Base-CN,0.24244325783424597,0.93897869999230554,0.216628505016047,S3
01415000,dPL,dPL,Base-CN,0.21618548359908848,0.83728277767106629,0.213452184948768,S3
01423000,dPL,dPL,Base-CN,0.22876665028104473,0.88600942670614258,0.217830297712483,S3
01434025,dPL,dPL,Base-CN,0.21624414251852697,0.83750996268915812,0.23781373120697999,S3
01435000,dPL,dPL,Base-CN,0.23164424282314425,0.89715429469886465,0.223616269388589,S3
01439500,dPL,dPL,Base-CN,0.22138510873497,0.85742083922885692,0.163765228832016,S3
01440000,dPL,dPL,Base-CN,0.2500791360536499,0.96855232916972489,0.147767408338048,S2
01440400,dPL,dPL,Base-CN,0.28464427521441898,1.1024225374987253,0.17222337109288199,S3
01451800,dPL,dPL,Base-CN,0.24609142248355359,0.95310798092329652,0.12836266599142701,S2
01466500,dPL,dPL,Base-CN,0.1613461433725831,0.62489092625680853,0.062661769761676103,S2
01484100,dPL,dPL,Base-CN,0.31418140401665884,1.2168193454445837,0.042571686471381001,S1
01487000,dPL,dPL,Base-CN,0.13265649995886769,0.51377641510685945,0.042468989425902597,S1
01491000,dPL,dPL,Base-CN,0.10995635661015582,0.42585913796077735,0.050025721123379399,S2
01510000,dPL,dPL,Base-CN,0.068693049200157577,0.26604703555241699,0.23705740062296199,S3
01516500,dPL,dPL,Base-CN,0.33023781646289357,1.2790055634486883,0.199238597784613,S3
01518862,dPL,dPL,Base-CN,0.22783473648177693,0.88240014008147749,0.20111134491157401,S3
01532000,dPL,dPL,Base-CN,0.27708874768191727,1.0731601051935344,0.17674126662110801,S3
01539000,dPL,dPL,Base-CN,0.18454830675750578,0.71475251864259759,0.156285913306627,S3
01542810,dPL,dPL,Base-CN,0.21212724682748446,0.82156529423967739,0.189716485804691,S3
01543000,dPL,dPL,Base-CN,0.15997729358048957,0.61958939380857081,0.18805657708399501,S3
01543500,dPL,dPL,Base-CN,0.14619260853392776,0.56620153819052255,0.18165361094167101,S3
01544500,dPL,dPL,Base-CN,0.17997131316336271,0.69702589867678344,0.20336289315931999,S3
01545600,dPL,dPL,Base-CN,0.1135302006501718,0.43970057640970184,0.192645540908709,S3
01547700,dPL,dPL,Base-CN,0.20568848439671178,0.79662807457510887,0.15617299826603501,S3
01548500,dPL,dPL,Base-CN,0.18833270742973485,0.72940943942151681,0.20208863048231901,S3
01549500,dPL,dPL,Base-CN,0.17186238609494026,0.6656201591851727,0.186519052942025,S3
01550000,dPL,dPL,Base-CN,0.12895323630064309,0.49943373663194041,0.17982551285457399,S3
01552000,dPL,dPL,Base-CN,0.17569039043261953,0.68044595623421433,0.17305912288721001,S3
01552500,dPL,dPL,Base-CN,0.1565509030794561,0.60631904046046481,0.18516970797955501,S3
01557500,dPL,dPL,Base-CN,0.20265639183578149,0.78488483058246639,0.15867182381750999,S3
01567500,dPL,dPL,Base-CN,0.22584597647437465,0.87469770569320515,0.12603606593838301,S2
01568000,dPL,dPL,Base-CN,0.18733438284754961,0.72554294494060401,0.12851085803135801,S2
01580000,dPL,dPL,Base-CN,0.27285631914336633,1.0567679799497138,0.081688092395438602,S2
01583500,dPL,dPL,Base-CN,0.14279235550246486,0.55303241482677534,0.080728649763762497,S2
01586610,dPL,dPL,Base-CN,0.10000002711800753,0.38729843964833321,0.088413478566146994,S2
01591400,dPL,dPL,Base-CN,0.13405079013094409,0.51917647772309194,0.083876422731703204,S2
01594950,dPL,dPL,Base-CN,0.11268838922749259,0.4364402547890181,0.18921429733490799,S3
01596500,dPL,dPL,Base-CN,0.174138669292836,0.67443616610187473,0.188402157557544,S3
01605500,dPL,dPL,Base-CN,0.17539999227386549,0.67932124900159063,0.137136101417764,S2
01606500,dPL,dPL,Base-CN,0.22143976811339161,0.85763253409119788,0.14875051892129501,S2
01632000,dPL,dPL,Base-CN,0.2253471491128983,0.87276575562957459,0.110024870103334,S2
