basin_id,frac_snow,snow_stratum,base_best_minus_median_kge,base_kge_iqr,cn_best_minus_median_kge,cn_kge_iqr,within_pooled_all10,within_pooled_top5,within_pooled_top3,between_all_all10,between_all_top5,between_all_top3,excess_all10,excess_top5,excess_top3
01195100,0.10604289209171699,S2,0.0082076720952046767,0.014506797002296734,0.0013441357372536711,0.017862698423264822,0.47895564042848804,0.31177874995728316,0.2882698013912629,0.46641626140421877,0.41026067515286313,0.39388271997832813,-0.01253937902426927,0.098481925195579967,0.10561291858706523
01333000,0.22224496801649801,S3,0.0052357673400655891,0.011965782502009858,0.0098833847727652913,0.012413667923506622,0.47535171519349517,0.34339645471479707,0.2910044622575394,0.51259112740856561,0.36265345713661251,0.33769793783755581,0.037239412215070433,0.019257002421815439,0.046693475580016408
01350000,0.231159657658639,S3,0.003519507378057174,0.0097060470484658934,0.0033306947432272249,0.003803139960508406,0.50870567142552892,0.47158140032497642,0.47231356041743883,0.51997261304366515,0.43766646647270363,0.40966371598626578,0.011266941618136239,-0.033914933852272788,-0.062649844431173052
01350080,0.221156578322867,S3,0.0038060861524926715,0.014877520402186262,0.016008366824752707,0.018347223118834743,0.50667132716941476,0.37838952307830842,0.33904328715045412,0.50186680774708459,0.51047113692142376,0.50092996060678907,-0.0048045194223301779,0.13208161384311534,0.16188667345633495
01350140,0.21985902668281099,S3,0.0013513003390436262,0.0035162766904967002,0.0024256536387269323,0.016076748248585737,0.47982463924635554,0.47490353962264797,0.41256242361041967,0.47959271716243418,0.42065872667427623,0.48194090119111249,-0.00023192208392136537,-0.054244812948371746,0.069378477580692821
01365000,0.20227021109368101,S3,0.0085027559450772117,0.0043529356272894448,0.010707481655826356,0.013195186507684253,0.4778016396769395,0.36781508090843629,0.33324035787721329,0.49579623632689696,0.40231134565789378,0.39775989692069347,0.017994596649957451,0.034496264749457495,0.064519539043480179
01411300,0.048094855035164599,S1,0.011823642646642596,0.03093800612972375,0.019019632991966851,0.030394953370193045,0.47056639947454976,0.41207394308613832,0.29524976111114209,0.46047873908796727,0.37984596211007188,0.34152720288977917,-0.010087660386582487,-0.032227980976066439,0.046277441778637074
01413500,0.216908033968228,S3,0.0074426146257033921,0.0074322517728317994,0.011508672916379026,0.021378142524422827,0.46461006341318511,0.32001442951116732,0.35485643559382785,0.45853314216802094,0.43200380518864839,0.40185899746470505,-0.0060769212451641796,0.11198937567748107,0.047002561870877202
01414500,0.216628505016047,S3,0.010016098282459307,0.0083780767456018701,0.0050231889661659368,0.0044677271303853461,0.41931037679742211,0.36144510184302736,0.35555537994497954,0.42089584093621746,0.35331124418920173,0.32076142409101688,0.001585464138795345,-0.0081338576538256269,-0.034793955853962666
01415000,0.213452184948768,S3,0.01036499327448781,0.022318849493452309,0.0096914155165649385,0.017988773859726526,0.52308911765054633,0.37747801413648785,0.36824907388554984,0.52382042781021787,0.47103190080879992,0.48678215038471873,0.00073131015967153878,0.09355388667231207,0.11853307649916889
01423000,0.217830297712483,S3,0.0077369179260867726,0.0086583537755224871,0.015966909784129402,0.013325397317875409,0.46955836406571527,0.42918286992638471,0.35552209180499134,0.50998427017033576,0.45920456025089801,0.43742407999836697,0.04042590610462049,0.030021690324513295,0.08190198819337563
01434025,0.23781373120697999,S3,0.010318498909700602,0.010503808522124403,0.0064815519707991376,0.0044243805657111501,0.51360156659433431,0.46585496369764101,0.37855071708251165,0.53286887061351096,0.49714844051716828,0.47214328482690038,0.019267304019176645,0.031293476819527266,0.093592567744388733
01435000,0.223616269388589,S3,0.0091136983591548759,0.0063971473507354881,0.0056760941290848743,0.010283454436023853,0.46641084164007945,0.4202808980560846,0.4195590100294504,0.45470379351770673,0.3835361898383593,0.37255543511163192,-0.011707048122372721,-0.036744708217725297,-0.04700357491781848
01439500,0.163765228832016,S3,0.00067132512664136446,0.010397721313257557,0.0046676134970933258,0.011537805700002846,0.39084031594220192,0.30558099032388375,0.3469926432449163,0.43614838755859897,0.34570321982637314,0.34570321982637314,0.04530807161639705,0.040122229502489393,-0.0012894234185431563
01440000,0.147767408338048,S2,0.0029557022800075217,0.01039165918154461,0.0030197723019118605,0.0053242316342603235,0.40121579852801292,0.27162049248993408,0.21213923284858063,0.39304006978738304,0.34114369170684239,0.25501193209893586,-0.008175728740629884,0.069523199216908305,0.042872699250355223
01440400,0.17222337109288199,S3,0.0097333783716957445,0.01131365428927833,0.0050905379137659024,0.021821881119845954,0.49651190745409129,0.30208587758059402,0.29534210190503618,0.47453669914980756,0.41683580052250657,0.38733838407185561,-0.021975208304283733,0.11474992294191255,0.091996282166819432
