basin_id,paradigm,E_param_base,E_param_tgd,C15_base,C15_tgd,E_param_cn,seed,E_param_excess_base,E_param_excess_tgd,delta_E_fr_base,delta_E_qg_base,delta_E_qi_base,delta_E_s_base,delta_E_wd_base,delta_E_wl_base,delta_E_wt_base,delta_E_wu_base,delta_E_fr_tgd,delta_E_qg_tgd,delta_E_qi_tgd,delta_E_s_tgd,delta_E_wd_tgd,delta_E_wl_tgd,delta_E_wt_tgd,delta_E_wu_tgd,kge_base_no_refit,kge_base,kge_tgd2,kge_cn,G_base,G_TGD,frac_snow,snow_stratum
12411000,IC,0.2532237280862532,0.292494019221049,0.2514224666082418,0.2456702517919139,0.1499173751335168,,0.10330635295273641,0.1425766440875322,0.5668752507486106,1.535495372263801,0.5691632985552514,3.669832245615818,17.45232171120307,1.3650281451425612,0.005492546137825,0.7397762458854358,0.6967775849872724,1.16958571559348,0.3086099419474981,0.7848692668482835,17.45232171120307,1.330016263958429,0.0391589183968884,1.08858322141523,0.1888043236656529,0.2294349515392151,0.8504379395172621,0.9943765693638392,0.0406306278735622,0.6616336158516092,0.464485512558355,S4
12447390,IC,0.4140366501567639,0.2720044613343665,0.3767851631598714,0.251939676662233,0.1036820407065745,,0.3103546094501894,0.168322420627792,1.309209845325528,0.929409770216311,1.002311005822988,0.4027818011774546,7526573877.766243,3.6279945932353472,5.053199726787551,0.056601799728964,1.1558183544126106,1.300350263760082,1.0297385796472662,7.627217894586999,5539318636.517477,3.951585735502485,1.5577752506599265,1.2206340605980346,-0.2142016538226467,-0.0386758977682977,0.6477306447323783,0.9953115999318484,0.1755257560543489,0.861932298555025,0.777311497508566,S5
12451000,IC,0.2922543927234523,0.2657095058361064,0.4273681719378841,0.2527395736860073,0.1052710756702095,,0.18698331705324284,0.16043843016589693,1.4939385851702698,1.562905805931188,1.0630264767788284,1.747895142777712,6776605962.972599,2.203455962140367,1.128132022096588,2.0734385058395985,1.3399152510511156,1.9971212030573091,1.0630264767788284,1.947248209286064,6736424255.371094,2.188114602670408,0.4765448170280985,2.180081668921029,-0.1584959254598941,0.0438725991284141,0.5731982954340475,0.9975578074215892,0.2023685245883082,0.7316942208939416,0.716767081202258,S5
12488500,IC,0.4418529772840305,0.1960808108877438,0.3460896238285513,0.1536688135407685,0.1339728172917599,,0.3078801599922706,0.0621079935959839,1.8365532503864608,1.6023813074246918,0.7209642505796523,0.5162313119100451,41754232.65990494,2.8769918145569293,0.4995796141720717,0.2594736476743589,0.7684390113782393,1.7052203929867618,0.7209642505796523,3.3258826298177984,41754232.65990494,2.630451626540929,0.2662046768299516,0.2773676072394706,0.0590798150537548,0.2222875426350713,0.6518169653765219,0.9929397480018004,0.1632077275813165,0.5927371503227671,0.641918995401996,S5
13011500,IC,0.385071480072236,0.385071480072236,0.3712749969071601,0.3712749969071601,0.0523210478971924,,0.33275043217504363,0.33275043217504363,1.903700832096729,1.3851388521658563,0.7334378180526652,5.33244210691614,11.89873157554186,3.6302287506534814,2.1238159013579447,2.197649030346004,1.3107344853097158,1.8759217512313369,0.7334378180526652,3.2565033661266187,4.910857263716561,3.096662396131759,2.348864586079005,1.9329743943386328,-0.0857685227907176,0.0242236549407499,0.8195820192780481,0.9902002056116734,0.1099921777314675,0.9053505420687656,0.658713268212353,S5
13011900,IC,0.4079371717394514,0.4406686096709775,0.5893203216074568,0.5893203216074568,0.1176071161661034,,0.29033005557334796,0.32306149350487406,1.4990110143734798,1.1903540182708163,0.891628664151051,10.977666504830022,15.601010486070216,3.708462340624857,2.081166811997464,2.613832435107327,1.009763555799304,1.529468036673976,0.891628664151051,4.444161630521215,15.601010486070216,3.165527498829575,1.439812965090652,2.252054360313529,-0.0975122117903066,0.0218935545825719,0.8102680582002186,0.994207368733733,0.1194057663728785,0.9077802699905252,0.704607069419076,S5
13018300,IC,0.4207003579018846,0.3986037321554536,0.4535146728351548,0.3606355764601629,0.1239024342978104,,0.2967979236040742,0.2747012978576432,1.229263136063229,0.8623968121812234,0.7717064977948966,0.8067087413088426,1.4403087396640593,2.555851263317189,0.8634745504568109,1.5744560240793732,0.9822926016014776,1.764347267188439,0.8015020841429974,2.4171730100206803,1.4364988467353856,2.363018879459954,0.5928480539015435,1.4243795821815812,-0.0759195877927647,0.049635366251078,0.7955311368801766,0.9923643731260456,0.1255549540438427,0.8714507246729413,0.65711853695655,S5
13023000,IC,0.4501674362853383,0.4633103720572105,0.3593893028996469,0.3970016495633959,0.0344443471957158,,0.41572308908962247,0.42886602486149467,1.4206659397369117,1.5822081835804649,0.8798440100001123,7.408484371200081,2.0018656857439385,3.382483411540464,1.168023268121582,1.7993142109436435,0.4792646599588518,2.3206977026165743,0.8798440100001123,0.705539069563409,2.0018656857439385,2.7179209715097272,0.3947150578986365,1.532522147265868,-0.023385432510049,0.0989134436881936,0.8336535332124655,0.984092579658714,0.1222988761982426,0.8570389657225145,0.646858624758436,S5
13161500,IC,0.4437644737373263,0.2121170311960538,0.4123480114194012,0.326530512511014,0.0789525594395258,,0.3648119142978005,0.133164471756528,1.2065651429151625,1.96405856651017,0.9120845209197568,10.912548083517605,0.6680468971341411,1.1755754139749732,1.347839804235563,1.4791654893521882,1.59420533530632,1.1377589113917022,0.6898817469235112,0.7452241514296176,0.2440535867541104,0.7261372057322575,0.6572674499684518,0.0878248230984142,0.3488373837222097,0.5087435795542247,0.7872201298954418,0.947542260144268,0.1599061958320149,0.4383827461732321,0.518679342368851,S5
13235000,IC,0.4971075773112847,0.4565860888431552,0.3811653483608231,0.3811653483608231,0.199955947616216,,0.2971516296950687,0.2566301412269392,1.4703393832698213,1.4843060073429624,0.7955561512447824,5.399677965894331,0.2488418741577112,2.4806815709330987,1.1082010324656828,2.076858214876785,0.8242261428143761,1.973168838919848,0.7955561512447824,4.027474154928599,2.358138367382643,1.8873751522408195,3.613994200997665,2.0345000032925418,-0.0272240225442796,0.1224410332671238,0.8068313568750917,0.98979416918459,0.1496650558114034,0.8340553794193712,0.677895075896552,S5
13240000,IC,0.4634797220347548,0.4297281415225996,0.4152743979436437,0.2325903467344628,0.1198366392247594,,0.3436430828099954,0.3098915022978402,1.0910804125684637,0.8763061144719123,0.8133922681919296,0.2781160191245878,20.935550369876747,1.4203009345491535,4.015240701941379,0.8240746340265797,1.1007357896134615,1.237695124097003,0.8383044410587722,4.537096662590368,16.137784375975617,1.4574469430164865,0.4097855239280696,0.9270703112817658,-0.0902183233499416,0.008037565019522,0.7924692245886575,0.9970147738392224,0.0982558883694636,0.8826875479385992,0.726533471798391,S5
13313000,IC,0.3180058034974636,0.3999910636948366,0.2458966987360512,0.5334428702169333,0.1065146826355063,,0.21149112086195732,0.2934763810593303,1.1989402644486318,1.7402473178333018,0.9109391955246412,0.0149278995374788,6.055901953038701,2.059994082050369,3.1864810924443243,2.287015045750608,1.1786770099578077,1.1057117168545958,0.9357066589580618,7.069084304600154,14.371015348321995,1.8880941823403548,0.463563315986373,2.3902258424060547,-0.1259044509391398,-0.0127525529807557,0.7587904733789445,0.9972187567017424,0.113151897958384,0.8846949243180843,0.744536050209931,S5
13331500,IC,0.3366920773582533,0.2369960370522339,0.3024252767700615,0.1873287839274519,0.0338017022432698,,0.3028903751149835,0.2031943348089641,0.7759817705971587,1.429646423986563,0.8450302341519684,0.7503184577239094,5.577427066382157,2.3406644670749897,0.1132295376331841,0.3584976815525468,0.5566977563747648,0.8605887066053973,0.3753887078101388,0.4370107305312588,5.577427066382157,2.39395409722708,-0.0032054269111605,0.6125377417660737,0.1574595406866989,0.2667071352066948,0.8567307653687152,0.9991358197426068,0.1092475945199959,0.6992712246820163,0.55788094452843,S5
14020000,IC,0.4568094962561694,0.2906832282144579,0.2451086702223865,0.1748156288353148,0.1515895629287508,,0.3052199333274186,0.1390936652857071,0.5131111917646995,1.3052677421500585,1.091118195012386,39.702704793225664,2.8917728524837645,0.4917786625445506,0.0316138288280487,-0.1401275263862693,0.6861726187660047,1.3077119592520112,0.4871251371702174,-0.2057540741572365,1.0251095637589571,0.5552292671526449,0.6087667464229773,0.2956218139831768,0.5576764873928732,0.5660050408931385,0.8284074539849728,0.9949775037941736,0.0083285535002652,0.2707309665920996,0.355358222004398,S4
14096850,IC,0.1685809910648969,0.2333623883802774,0.1783563848792671,0.3058999534103537,0.069817704135775,,0.09876328692912191,0.16354468424450241,0.2091775715402543,0.4327814109213668,0.4918579512710951,0.114188524333431,1.4484847577195932,1.657046639959967,0.3838715957604979,1.2829221970950582,0.7670781821841093,0.3352327615813136,0.6424892588489344,0.4391630197926048,1.750080588657318,1.4708322464339976,0.2627107634290286,1.6115519075187712,0.8110481761235937,0.7971598467357321,0.8891578703304641,0.9885059536543156,-0.0138883293878615,0.07810969420687042,0.244750228496234,S3
14137000,IC,0.2552884581063302,0.2587229699781348,0.2293730910373749,0.1412773669138229,0.0537768643446796,,0.20151159376165062,0.20494610563345522,1.0851167624711024,1.6745457836772983,0.8981833739815575,0.8196670631076447,-4.437461882389472e-07,0.1760995725819594,-0.5313377510102133,1.4260217136708522,0.5928144295319916,1.4601608744651218,0.8267870898912881,0.8489701003567679,-22.46755990035264,0.7875638732603221,-0.527868284866297,1.156969178641468,0.6682243003359949,0.7353958731008978,0.7281985478523961,0.99973778677615,0.0671715727649029,0.059974247516401236,0.324496374801996,S4
14138800,IC,0.2623453501709889,0.4061507560202427,0.2524336685193312,0.2899281233841388,0.0110121585103644,,0.2513331916606245,0.3951385975098783,1.1630822246453667,1.5191004285005547,0.9337668895902428,0.770760875393977,68.77323457745821,0.6605547303712667,0.3438161155837789,1.6528568715816785,1.039062598000532,1.806245250494464,0.925578155007989,0.8476733354506014,69.50142550403659,1.8844204328072427,3.083408489480869,1.4753889144657613,0.6537857034446701,0.7339932197588119,0.6554642802434971,0.9989117527105592,0.0802075163141418,0.0016785767988269917,0.317266212149897,S4
14138870,IC,0.1723541637846219,0.2627524171386374,0.1741455492382695,0.2338721850719434,0.0041658085963104,,0.1681883551883115,0.258586608542327,1.092031811149319,0.8353204459177478,0.6626771450472857,0.5938210203034875,32.2616137231833,1.3236184894612182,0.5399240463813555,1.9447804198856369,1.048841249551101,0.7726321149802421,0.8341060622563459,1.1981012591137556,32.2616137974701,0.1648535919690869,1.6028837810438803,1.987748622633756,0.8023117715850936,0.839053176736058,0.8530644207747418,0.9994391427473772,0.0367414051509643,0.05075264918964817,0.229049355466927,S3
