basin_id,paradigm,seed,period,kge_base_no_refit,kge_base,kge_tgd2,kge_cn,G_base,F_close,G_tgd2,F_tgd2,frac_snow,snow_stratum,D,G_TGD,F_TGD,F_TGD_star,decay_G_base,decay_G_tgd2
08380500,dPL,,test,0.454901142805539,0.6158427312131878,0.8137022666971462,0.9750232023772611,0.16094158840764877,0.3094304220439544,0.3588011238916072,0.6898402351691263,0.291104431145414,S3,0.5201220595717222,0.3588011238916072,0.6898402351691263,0.6898402351691263,-0.0880336973201939,-0.1575354848243683
08380500,dPL,,train,0.6569150600796725,0.7354441814765384,0.7622813754033131,0.9574740707863932,0.07852912139686596,0.2612768827399856,0.1053663153236406,0.3505678138741775,0.291104431145414,S3,0.30055901070672075,0.1053663153236406,0.3505678138741775,0.3505678138741775,-0.0880336973201939,-0.1575354848243683
09035800,dPL,,test,-0.1549270745195401,0.0967585794273854,0.8387081500541465,0.9811916235959772,0.2516856539469255,0.221531125545594,0.9936352245736866,0.8745875111657185,0.703715181667891,S5,1.1361186981155174,0.9936352245736866,0.8745875111657185,0.8745875111657185,0.0069577414231202,0.0153772918663634
09035800,dPL,,train,-0.1714115084641418,0.087231886905904,0.8445587493990285,0.990287555162933,0.25864339537004577,0.2226423378206963,1.0159702578631704,0.8745554590455573,0.703715181667891,S5,1.1616990636270748,1.0159702578631704,0.8745554590455573,0.8745554590455573,0.0069577414231202,0.0153772918663634
09035900,dPL,,test,-0.1281732516378455,0.1046332612993909,0.8421835758122691,0.9751505002082432,0.2328065129372364,0.21100471420804906,0.9703568274501146,0.8794851246757872,0.689823885415144,S5,1.1033237518460888,0.9703568274501146,0.8794851246757872,0.8794851246757872,0.0227219905797016,0.0172258664311977
09035900,dPL,,train,-0.1601907826741628,0.0953377208427752,0.8520990860217509,0.9872457564671042,0.255528503516938,0.22269510757272348,1.0122898686959136,0.882218610062308,0.689823885415144,S5,1.147436539141267,1.0122898686959136,0.882218610062308,0.882218610062308,0.0227219905797016,0.0172258664311977
09047700,dPL,,test,-0.0602109285809766,0.1629399946005812,0.9046621018242056,0.9664848273529008,0.2231509231815578,0.2173486370152381,0.9648730304051822,0.9397847656704673,0.626945100722261,S5,1.0266957559338774,0.9648730304051822,0.9397847656704673,0.9397847656704673,0.0527147846029295,-0.0165955349440379
09047700,dPL,,train,-0.0754038038223714,0.2007287827752114,0.9281337101378586,0.9764867952255052,0.2761325865975828,0.2625107466950702,1.00353751396023,0.95403221101946,0.626945100722261,S5,1.0518905990478766,1.00353751396023,0.95403221101946,0.95403221101946,0.0527147846029295,-0.0165955349440379
09065500,dPL,,test,-0.1689830427531835,0.0787354165543008,0.8279595434120093,0.9918578143547788,0.2477184593074843,0.21339571035140228,0.9969425861651928,0.8588107319455536,0.715530725661926,S5,1.1608408571079623,0.9969425861651928,0.8588107319455536,0.8588107319455536,0.0175572392537251,0.0198041305056108
09065500,dPL,,train,-0.188268246936438,0.0763442977869738,0.8473942704069939,0.9953850694793628,0.2646125447234118,0.22355578365182152,1.035662517343432,0.8749711617245352,0.715530725661926,S5,1.1836533164158007,1.035662517343432,0.8749711617245352,0.8749711617245352,0.0175572392537251,0.0198041305056108
09066000,dPL,,test,-0.1259738992577894,0.1194870089581583,0.8675049205849223,0.9876188198768016,0.24546090821594768,0.22042251533999194,0.9934788198427118,0.8921383938418496,0.682272756610747,S5,1.113592719134591,0.9934788198427118,0.8921383938418496,0.8921383938418496,0.0318605674848991,0.0013984512709972
09066000,dPL,,train,-0.1323863042300399,0.1449975578846134,0.8938301974463755,0.9899634394932072,0.27738386211465327,0.24714565461071783,1.0262165016764153,0.9143464480796134,0.682272756610747,S5,1.122349743723247,1.0262165016764153,0.9143464480796134,0.9143464480796134,0.0318605674848991,0.0013984512709972
09066200,dPL,,test,-0.1385777802841303,0.0988701652846715,0.8204237283881679,0.9861458615295484,0.23744794556880178,0.2111167016867396,0.9590015086722982,0.8526552417141827,0.712216418137875,S5,1.1247236418136788,0.9590015086722982,0.8526552417141827,0.8526552417141827,0.0266588390418084,0.0299743758355406
09066200,dPL,,train,-0.1627077075604783,0.1013318649891538,0.8529270159891689,0.9934373257782572,0.2640395725496321,0.22837928195490673,1.0156347235496472,0.8784665368640471,0.712216418137875,S5,1.1561450333387355,1.0156347235496472,0.8784665368640471,0.8784665368640471,0.0266588390418084,0.0299743758355406
09066300,dPL,,test,-0.0905872233636586,0.1289591342833654,0.8490199386388929,0.9900989591210678,0.219546357647024,0.2031545893760207,0.9396071620025515,0.8694542201346515,0.688317497264152,S5,1.0806861824847265,0.9396071620025515,0.8694542201346515,0.8694542201346515,0.036371835651829,0.0282023062888545
09066300,dPL,,train,-0.106584584707154,0.149333608591699,0.8975967192360812,0.991013127503848,0.255918193298853,0.23316210525196082,1.0041813039432352,0.9148901211905877,0.688317497264152,S5,1.0975977122110019,1.0041813039432352,0.9148901211905877,0.9148901211905877,0.036371835651829,0.0282023062888545
09081600,dPL,,test,-0.1369500118241002,0.1089646520376221,0.8450902252122316,0.9855732798415544,0.24591466386172228,0.2190731058211025,0.9820402370363318,0.8748506550622506,0.66474212387336,S5,1.1225232916656547,0.9820402370363318,0.8748506550622506,0.8748506550622506,-0.0584277735507525,0.0368219632189039
09081600,dPL,,train,-0.1153398076967751,0.0688299366335783,0.8446717809191056,0.989795075025112,0.18416974433035338,0.16664910972383146,0.9600115886158807,0.8686827315154728,0.66474212387336,S5,1.1051348827218872,0.9600115886158807,0.8686827315154728,0.8686827315154728,-0.0584277735507525,0.0368219632189039
09107000,dPL,,test,-0.110733384034183,0.1152336110509913,0.8459183867845026,0.9385065417227706,0.2259669950851743,0.21536255868471155,0.9566517708186856,0.9117569274048811,0.672583021372504,S5,1.0492399257569536,0.9566517708186856,0.9117569274048811,0.9117569274048811,0.0014221012181671,0.0676712152735629
09107000,dPL,,train,-0.1467610021510639,0.0793735453369176,0.8860969564849948,0.9781823155739,0.2261345474879815,0.20101861482701733,1.0328579586360587,0.9181422231342867,0.672583021372504,S5,1.124943317724964,1.0328579586360587,0.9181422231342867,0.9181422231342867,0.0014221012181671,0.0676712152735629
09210500,dPL,,test,0.0999552777693908,0.259599548466374,0.8368884209576146,0.9661071318844608,0.15964427069698323,0.18431441315805827,0.7369331431882238,0.8508128680751178,0.65472507476901,S5,0.86615185411507,0.7369331431882238,0.8508128680751178,0.8508128680751178,0.0553542004377333,0.0624051551687584
09210500,dPL,,train,0.0655700297911744,0.2801867164796463,0.92026252858589,0.9741387699726946,0.21461668668847192,0.23621403334391003,0.8546924987947155,0.9407020745881695,0.65472507476901,S5,0.9085687401815201,0.8546924987947155,0.9407020745881695,0.9407020745881695,0.0553542004377333,0.0624051551687584
09223000,dPL,,test,0.0171245774907954,0.1769730432079114,0.8530289446960089,0.959318526311996,0.159848465717116,0.16965558515537688,0.8359043672052134,0.8871892758927519,0.698323179997837,S5,0.9421939488212006,0.8359043672052134,0.8871892758927519,0.8871892758927519,0.0340817045729709,0.0505394883224289
09223000,dPL,,train,0.001940015919758,0.1920324631135659,0.919702228253656,0.9561183103790448,0.19009244719380788,0.1992210976686798,0.917762212333898,0.9618351388447532,0.698323179997837,S5,0.9541782944592868,0.917762212333898,0.9618351388447532,0.9618351388447532,0.0340817045729709,0.0505394883224289
09306242,dPL,,test,0.3735806096615652,0.4463327032572832,0.7648669213731712,0.9943891322303048,0.07275209359571799,0.11718926359884572,0.39128631171160605,0.6302850194333157,0.35800746386243,S4,0.6208085225687396,0.39128631171160605,0.6302850194333157,0.6302850194333157,0.0169308067888195,-0.2697826470419956
09306242,dPL,,train,0.5886002312712724,0.6712351646526025,0.7247852221703113,0.98198088365899,0.0826349333813301,0.2100635424740838,0.1361849908990389,0.3461913799583982,0.35800746386243,S4,0.3933806523877176,0.1361849908990389,0.3461913799583982,0.3461913799583982,0.0169308067888195,-0.2697826470419956
09312600,dPL,,test,0.155890105830045,0.3754596382950078,0.785247792041282,0.992906648566416,0.21956953246496277,0.2623240058639068,0.629357686211237,0.7519059111469213,0.604725963590861,S5,0.8370165427363709,0.629357686211237,0.7519059111469213,0.7519059111469213,-0.0665939669811357,0.276948702641373
09312600,dPL,,train,-0.0029790058426855,0.1499965596411415,0.85274384354159,0.9921003231540868,0.15297556548382701,0.15373203022723347,0.8557228493842756,0.8599544020746623,0.604725963590861,S5,0.9950793289967723,0.8557228493842756,0.8599544020746623,0.8599544020746623,-0.0665939669811357,0.276948702641373
09352900,dPL,,test,-0.0999085613729986,0.0314670323747413,0.7927210884668503,0.9796799739114572,0.13137559374773988,0.12169043061681303,0.8926296498398489,0.8268239432578395,0.633893898746821,S5,1.0795885352844559,0.8926296498398489,0.8268239432578395,0.8268239432578395,0.056727516321213,-0.0186303591667009
09352900,dPL,,train,-0.22309136011462,-0.0416352781477999,0.7091876330556384,0.9928243583728524,0.1814560819668201,0.1492340951003913,0.9322789931702584,0.7667299459949071,0.633893898746821,S5,1.2159157184874725,0.9322789931702584,0.7667299459949071,0.7667299459949071,0.056727516321213,-0.0186303591667009
09378170,dPL,,test,0.121377413190622,0.2681940053829488,0.8313307149226732,0.9518174256331312,0.1468165921923268,0.1767937358419261,0.7099533017320512,0.8549122044877393,0.504005221672301,S5,0.8304400124425092,0.7099533017320512,0.8549122044877393,0.8549122044877393,-0.0028874705533755,-0.0034365838556001
09378170,dPL,,train,0.0928076158623139,0.2420444275710455,0.7964699457953331,0.9501204087036792,0.1492368117087316,0.17407510182382868,0.7036623299330192,0.820776659124487,0.504005221672301,S5,0.8573127928413653,0.7036623299330192,0.820776659124487,0.820776659124487,-0.0028874705533755,-0.0034365838556001
09386900,dPL,,test,0.0209021899655178,0.3930289185368056,0.7928891360596205,0.9855657136052842,0.3721267285712878,0.38575805910771727,0.7719869460941027,0.8002655093470552,0.307507544080434,S4,0.9646635236397664,0.7719869460941027,0.8002655093470552,0.8002655093470552,-0.1290931136967204,-0.0252501546910557
09386900,dPL,,train,0.1440091255399125,0.3910518321692899,0.7643734659344508,0.9847367203954898,0.2470427066293774,0.2938439372527259,0.6203643403945382,0.7378898280377086,0.307507544080434,S4,0.8407275948555772,0.6203643403945382,0.7378898280377086,0.7378898280377086,-0.1290931136967204,-0.0252501546910557
09404450,dPL,,test,0.3820862840240545,0.6037041443916369,0.8429032815914342,0.9931311223310684,0.2216178603675824,0.3626867399479325,0.46081699756737976,0.7541459622572679,0.423599939585063,S4,0.611044838307014,0.46081699756737976,0.7541459622572679,0.7541459622572679,-0.1053805210023671,0.1951432893506552
09404450,dPL,,train,0.2013375905255489,0.3104256460500323,0.7505231135423382,0.9924452492964148,0.10908805552448342,0.13789280676914717,0.5491855230167894,0.6941982130094052,0.423599939585063,S4,0.7911076587708659,0.5491855230167894,0.6941982130094052,0.6941982130094052,-0.1053805210023671,0.1951432893506552
09430600,dPL,,test,0.6086726657564825,0.7121234917884713,0.8632290225381979,0.9976931126732256,0.10345082603198885,0.26592644898721496,0.2545563567817154,0.6543521267307442,0.21287165392999,S3,0.3890204469167431,0.2545563567817154,0.6543521267307442,0.6543521267307442,0.2379150014474132,-0.023799261012244
09430600,dPL,,train,0.3778952689660245,0.723037696633978,0.846567366182909,0.9971285626870956,0.3451424276679535,0.5573705922592402,0.46867209721688446,0.7568586863289593,0.21287165392999,S3,0.6192332937210712,0.46867209721688446,0.7568586863289593,0.7568586863289593,0.2379150014474132,-0.023799261012244
09447800,dPL,,test,0.9150991359195416,0.9718128873160896,0.9880198330898272,0.9859379436194136,0.056713751396547996,0.8006028508671599,0.0729206971702856,1.0293891094163266,0.0394826699276366,S1,0.07083880769987194,0.0729206971702856,1.0293891094163266,1.0293891094163266,-0.0242884912259003,-0.0141516516896768
